Delegado;Tiempo de respuesta;Uso de CPU;Transacciones perdidas
243;423.301971;0.0;0
244;418.281679;1.1;0
245;407.08073;5.2;0
246;429.607842;0.0;0
247;402.054625;0.0;0
248;418.999066;0.0;0
249;403.879476;0.0;0
250;419.113292;1.0;0
251;406.96452;25.0;0
252;412.875804;0.0;0
253;415.840305;0.0;0
255;387.95542;1.0;0
254;426.110592;0.0;0
256;404.868792;1.0;0
257;420.776624;9.0;0
258;413.975643;0.0;0
259;402.926778;0.0;0
260;395.973456;1.0;0
261;417.242602;7.1;0
262;406.028788;0.0;0
263;404.102789;0.0;0
264;400.061614;1.1;0
265;430.139417;0.0;0
266;399.831881;1.2;0
267;381.939042;0.0;0
268;421.90873;0.0;0
269;432.897431;0.0;0
270;419.030642;3.4;0
271;393.063825;0.0;0
272;418.870559;2.1;0
273;396.009894;10.0;0
274;419.084647;0.0;0
275;406.330558;0.0;0
276;411.860728;0.0;0
277;421.010732;0.0;0
278;407.135626;2.0;0
279;426.72864;11.1;0
280;399.102539;1.0;0
281;417.897884;0.0;0
282;395.381987;1.1;0
283;406.392881;0.0;0
284;394.91666;1.2;0
285;406.861326;0.0;0
286;403.924624;0.0;0
287;424.038856;0.0;0
288;405.8258;2.5;0
289;421.199454;0.0;0
290;410.878058;0.0;0
291;396.100403;4.0;0
292;400.72423;1.2;0
293;430.224132;3.3;0
294;425.950722;0.0;0
295;406.657768;0.0;0
296;383.164653;0.0;0
297;422.888661;0.0;0
298;428.14658;1.4;0
299;403.839197;0.0;0
300;411.931423;1.3;0
301;406.020516;0.0;0
302;405.300664;1.3;0
303;400.120312;0.0;0
304;404.655637;0.0;0
305;379.024872;0.0;0
306;391.996124;1.3;0
307;416.108429;0.0;0
308;400.972749;0.0;0
309;418.815727;0.0;0
310;399.477493;2.8;0
311;399.890582;0.0;0
312;392.902112;0.0;0
313;397.943678;0.0;0
314;400.13503;1.5;0
315;400.907894;2.8;0
316;392.985342;1.5;0
317;407.199175;0.0;0
318;426.04143;0.0;0
319;417.905252;0.0;0
320;412.964438;1.4;0
321;417.983942;0.0;0
322;422.175523;0.0;0
323;409.9299;0.0;0
324;426.833881;1.3;0
325;382.433909;0.0;0
326;419.001796;2.4;0
327;418.109538;0.0;0
328;415.270867;1.2;0
329;406.011328;0.0;0
330;419.984595;2.2;0
331;397.988613;0.0;0
332;415.795487;1.0;0
333;423.960144;0.0;0
334;416.032199;2.2;0
335;399.195091;0.0;0
336;415.83556;0.0;0
337;405.87612;0.0;0
338;382.933315;1.1;0
339;419.158313;0.0;0
340;419.844126;1.1;0
341;416.089617;0.0;0
342;415.97183;0.0;0
343;377.047007;0.0;0
344;395.533615;2.1;0
345;418.953612;0.0;0
346;392.92117;1.1;0
347;405.895674;5.8;0
348;398.843273;2.3;0
349;422.853616;0.0;0
350;398.688252;0.0;0
351;420.697682;0.0;0
352;399.90186;1.3;0
353;395.058523;0.0;0
354;379.904968;2.8;0
355;404.918283;3.2;0
356;428.194242;1.3;0
357;424.186794;3.1;0
358;410.778151;2.7;0
359;410.936349;3.1;0
360;416.637979;0.0;0
361;419.987042;0.0;0
362;397.726357;0.0;0
363;412.574375;0.0;0
364;424.874005;1.4;0
365;399.940256;0.0;0
366;405.353766;1.3;0
367;416.91413;0.0;0
368;415.848741;1.3;0
369;384.801773;3.7;0
370;412.854334;0.0;0
371;417.148798;3.7;0
372;422.897195;0.0;0
373;398.909156;0.0;0
374;425.170606;1.1;0
375;398.138853;6.2;0
376;415.823302;2.1;0
377;412.799869;0.0;0
378;398.857069;2.2;0
379;398.901731;0.0;0
380;423.987138;0.0;0
381;424.998009;0.0;0
382;418.963819;3.2;0
383;406.533803;0.0;0
384;417.17263;3.1;0
385;404.171417;0.0;0
386;397.779033;0.0;0
387;413.917133;0.0;0
388;410.130836;0.0;0
389;421.276797;0.0;0
390;413.631554;0.0;0
391;396.830062;0.0;0
392;424.782365;0.0;0
393;425.915212;0.0;0
394;418.904866;0.0;0
395;415.901841;0.0;0
396;398.97366;1.0;0
397;417.200683;0.0;0
398;413.990353;0.0;0
399;428.855896;0.0;0
