Delegado;Tiempo de respuesta;Uso de CPU;Transacciones perdidas
0;480.715058;1.1;0
1;401.638972;4.1;0
2;423.374842;4.7;0
3;497.099758;5.2;0
4;424.577734;7.6;0
5;404.092433;2.9;0
6;422.153967;4.5;0
7;426.593825;0.7;0
8;422.271992;0.7;0
9;421.097248;0.8;0
10;402.180687;0.9;0
11;400.402178;0.8;0
12;402.429801;0.0;0
13;423.247558;1.8;0
14;419.021782;0.0;0
15;399.173096;0.9;0
16;417.967369;0.9;0
17;419.188312;1.8;0
18;423.82692;1.8;0
19;417.761256;0.0;0
20;384.056394;0.0;0
21;403.457385;1.9;0
22;398.196265;0.9;0
23;426.147512;0.0;0
24;407.247003;1.9;0
25;413.382424;0.0;0
26;399.263754;0.9;0
27;398.890079;1.9;0
28;415.738;0.9;0
29;418.343346;0.0;0
30;423.268908;0.0;0
31;429.796932;0.0;0
32;417.683512;0.0;0
33;414.714811;0.0;0
34;409.02404;0.9;0
35;421.308811;0.9;0
36;407.266928;0.0;0
37;420.238812;1.8;0
38;418.178113;0.0;0
39;417.259748;0.9;0
40;422.552339;0.9;0
41;410.368309;1.9;0
42;419.335218;0.9;0
43;439.255653;0.9;0
44;394.152738;0.0;0
45;417.191516;1.9;0
46;411.312927;0.9;0
47;422.903739;2.7;0
48;424.381619;0.9;0
49;424.617273;0.0;0
50;420.39422;0.9;0
51;423.475286;0.9;0
52;430.982757;1.8;0
53;427.959362;0.9;0
54;400.646228;1.9;0
55;405.193639;3.9;0
56;424.652142;0.0;0
57;398.520922;0.9;0
58;410.370758;0.9;0
59;416.68343;0.0;0
60;406.320952;0.9;0
61;425.845668;0.0;0
62;425.487871;1.8;0
63;406.261194;0.0;0
64;416.173284;0.0;0
65;415.366906;0.8;0
66;377.773556;1.0;0
67;412.627876;0.9;0
68;417.414212;0.0;0
69;407.345716;0.9;0
70;412.205563;1.8;0
71;399.058666;0.0;0
72;400.742341;0.0;0
73;410.369937;0.8;0
74;407.082691;0.0;0
75;431.709199;0.9;0
76;426.047704;0.0;0
77;413.056812;0.0;0
78;388.022244;0.0;0
79;411.095548;1.8;0
80;404.066444;0.9;0
81;424.122674;2.4;0
82;412.084247;0.0;0
83;418.229498;2.5;0
84;413.940614;0.9;0
85;432.830902;0.0;0
86;413.223786;0.0;0
87;412.284055;0.9;0
88;422.381305;0.9;0
89;419.176593;0.9;0
90;412.382139;0.0;0
91;415.717121;0.0;0
92;418.156472;0.0;0
93;416.052828;0.0;0
94;395.122932;1.9;0
95;421.858392;1.9;0
96;419.527013;0.9;0
97;404.503258;0.0;0
98;425.240004;0.0;0
99;402.099815;5.8;0
100;411.973116;0.9;0
101;397.029169;0.9;0
102;408.319059;0.0;0
103;397.582492;0.9;0
104;410.461303;0.0;0
105;419.745575;1.8;0
106;418.555135;0.9;0
107;424.104414;0.0;0
108;395.133918;0.9;0
109;418.240566;0.0;0
110;410.885547;0.0;0
111;416.452885;0.0;0
112;416.000651;0.9;0
113;411.059555;0.0;0
114;402.034656;0.0;0
115;415.027728;0.9;0
116;414.970981;0.0;0
117;418.712771;2.7;0
118;404.573254;0.0;0
119;416.168721;1.9;0
120;400.242804;0.9;0
121;398.375358;2.9;0
122;409.751111;0.0;0
123;401.154194;1.9;0
124;426.040267;0.9;0
125;405.234116;0.0;0
126;424.22524;2.8;0
127;420.185612;1.8;0
128;424.307882;0.0;0
129;418.713699;0.9;0
130;417.386314;1.8;0
131;412.013656;0.0;0
132;406.568424;0.0;0
133;419.208813;1.8;0
134;400.206184;0.0;0
135;407.110675;0.0;0
136;417.13166;1.9;0
137;404.256782;2.9;0
138;416.280231;0.0;0
139;417.333925;0.0;0
140;405.993392;0.9;0
141;411.001999;0.9;0
142;425.233445;0.0;0
143;424.084771;0.0;0
144;419.889021;0.9;0
145;414.336899;0.0;0
146;419.251672;0.0;0
147;398.371533;1.9;0
148;417.052893;0.0;0
149;407.461929;0.9;0
150;428.30492;0.9;0
151;410.42964;0.0;0
152;407.000313;0.0;0
153;418.13812;0.0;0
154;403.324993;0.9;0
155;411.142922;0.0;0
156;376.275003;1.0;0
157;414.695998;0.9;0
158;416.475536;2.8;0
159;418.278345;0.9;0
160;412.052311;0.9;0
161;418.203332;0.0;0
162;399.007152;0.9;0
163;422.38258;0.0;0
164;406.269279;1.9;0
165;422.458019;0.9;0
166;422.103732;0.9;0
167;408.20919;0.9;0
168;406.08764;0.9;0
169;413.260166;0.0;0
170;411.494082;0.9;0
171;400.162443;0.0;0
172;396.968336;1.0;0
173;400.902315;0.0;0
174;417.976416;0.9;0
175;416.247806;1.9;0
176;415.206616;0.0;0
177;398.015245;0.9;0
178;402.916724;0.9;0
179;418.281335;3.4;0
180;414.169063;0.0;0
181;405.557943;0.7;0
182;426.187656;0.8;0
183;416.226305;0.8;0
184;416.177841;0.0;0
185;416.452832;1.8;0
186;413.005612;0.0;0
187;388.268344;1.0;0
188;406.240334;0.0;0
189;412.592807;0.9;0
190;400.087028;0.0;0
191;393.291915;2.9;0
192;422.306209;0.0;0
193;418.138238;0.0;0
194;417.450745;0.9;0
195;401.186647;0.9;0
196;386.00063;2.0;0
197;398.936524;0.0;0
198;419.006242;0.9;0
199;405.581995;0.0;0
