Delegado;Tiempo de respuesta;Uso de CPU;Transacciones perdidas
0;549.234934;1.1;0
1;413.963866;2.1;0
2;421.619105;2.8;0
3;429.397798;3.7;0
4;417.848214;3.8;0
5;410.799885;2.8;0
6;405.186445;0.9;0
7;408.27824;0.9;0
8;403.618133;1.9;0
9;411.86755;1.9;0
10;406.280926;0.9;0
11;418.056664;4.8;0
12;419.267191;0.9;0
13;415.951941;0.9;0
14;417.843708;1.8;0
15;409.560644;1.9;0
16;426.668111;1.8;0
17;399.202;2.8;0
18;400.357917;1.0;0
19;404.610245;0.0;0
20;398.645371;0.9;0
21;422.385591;0.0;0
22;402.123662;0.0;0
23;402.677981;0.9;0
24;418.339035;0.9;0
25;416.123309;0.0;0
26;421.948626;2.7;0
27;424.751207;0.0;0
28;417.602088;1.8;0
29;428.610252;0.9;0
30;398.372776;0.0;0
31;429.97915;0.9;0
32;399.496899;0.0;0
33;394.433651;1.0;0
34;418.902452;0.0;0
35;425.734781;0.9;0
36;417.400097;0.0;0
37;404.535782;1.9;0
38;403.318553;0.0;0
39;411.57634;0.9;0
40;423.742679;2.7;0
41;405.696765;0.0;0
42;434.152246;0.9;0
43;398.427053;1.9;0
44;400.400792;0.9;0
45;417.324826;0.9;0
46;423.198368;3.7;0
47;406.325413;0.0;0
48;401.554005;1.9;0
49;403.090192;0.0;0
50;399.252152;1.9;0
51;412.402231;0.9;0
52;398.23784;0.0;0
53;431.16347;0.9;0
54;412.008068;0.0;0
55;415.275009;0.9;0
56;419.573842;0.0;0
57;402.996994;0.9;0
58;423.602077;1.8;0
59;421.710441;0.9;0
60;411.627958;0.9;0
61;419.823661;0.0;0
62;407.858781;1.9;0
63;426.398211;0.9;0
64;416.309319;0.0;0
65;416.434761;0.0;0
66;405.587698;0.9;0
67;422.743485;0.9;0
68;418.400621;1.8;0
69;431.222966;0.0;0
70;424.640933;0.9;0
71;399.624628;1.9;0
72;406.574789;0.9;0
73;403.101881;0.0;0
74;420.55195;0.9;0
75;405.170692;1.9;0
76;415.069958;0.0;0
77;399.371512;0.0;0
78;424.196478;0.9;0
79;419.327934;0.9;0
80;418.14492;0.0;0
81;421.057003;2.7;0
82;393.376658;0.0;0
83;400.245965;1.0;0
84;421.395904;0.0;0
85;420.663641;0.9;0
86;422.424486;0.0;0
87;419.09271;0.0;0
88;399.113607;1.9;0
89;413.479666;0.0;0
90;389.157788;0.0;0
91;426.297678;0.9;0
92;400.261099;0.9;0
93;400.516276;0.0;0
94;399.758707;0.9;0
95;429.181505;0.9;0
96;395.086455;0.9;0
97;399.030917;0.0;0
98;380.108529;0.0;0
99;402.27898;2.0;0
100;417.95778;2.9;0
101;401.543709;0.0;0
102;406.122213;0.9;0
103;400.939205;0.0;0
104;400.953269;0.0;0
105;403.240402;0.9;0
106;419.438793;0.9;0
107;416.234763;0.0;0
108;403.550004;0.0;0
109;417.274636;0.9;0
110;406.477508;0.9;0
111;414.220606;0.0;0
112;417.223188;0.0;0
113;411.223515;0.9;0
114;428.116678;0.0;0
115;401.269373;0.9;0
116;406.194823;0.9;0
117;418.820718;0.9;0
118;412.096567;0.0;0
119;409.260037;1.9;0
120;410.2202;0.9;0
121;377.146347;1.0;0
122;404.26326;0.9;0
123;411.139446;0.9;0
124;405.858385;0.9;0
125;404.815999;0.9;0
126;424.576217;0.0;0
127;411.658255;0.9;0
128;410.123465;1.9;0
129;411.076616;2.8;0
130;419.238539;0.0;0
131;415.44858;0.0;0
132;393.083549;0.0;0
133;412.19642;0.9;0
134;404.221091;0.9;0
135;402.692094;0.9;0
136;405.656983;1.9;0
137;420.120347;0.9;0
138;378.466891;0.0;0
139;413.130672;0.0;0
140;396.442626;0.9;0
141;397.732776;2.9;0
142;401.139146;1.0;0
143;406.047776;0.9;0
144;419.230998;0.9;0
145;419.749882;0.9;0
146;392.044956;1.9;0
147;412.204325;0.9;0
148;417.060154;0.0;0
149;410.961609;2.8;0
150;393.229302;1.0;0
151;415.079084;0.0;0
152;407.081636;0.0;0
153;422.938999;1.9;0
154;401.476605;0.0;0
155;411.066191;0.9;0
156;414.338146;0.0;0
157;416.109928;0.9;0
158;424.998457;0.9;0
159;386.976577;0.0;0
160;411.097714;0.9;0
161;405.311691;1.9;0
162;401.006742;0.0;0
163;423.280082;0.0;0
164;394.639865;0.9;0
165;414.031796;0.9;0
166;416.094239;0.0;0
167;419.470669;0.9;0
168;416.270172;0.9;0
169;398.097772;0.9;0
170;424.21506;0.0;0
171;398.030766;0.9;0
172;395.025583;1.9;0
173;398.124092;1.0;0
174;401.336569;1.9;0
175;379.193763;0.0;0
176;424.210493;0.0;0
177;407.43743;1.9;0
178;418.029521;0.0;0
179;405.431638;0.0;0
180;399.122388;0.9;0
181;416.033479;0.9;0
182;406.987893;0.9;0
183;424.50721;0.0;0
184;395.156385;1.9;0
185;420.219626;2.8;0
186;416.221166;0.9;0
187;398.155305;1.9;0
188;400.083306;0.9;0
189;408.955343;0.9;0
190;412.502361;0.9;0
191;398.069059;1.0;0
192;405.943221;0.9;0
193;417.127548;0.0;0
194;400.143478;0.0;0
195;396.211098;1.0;0
196;415.453455;0.9;0
197;417.225052;0.0;0
198;411.025165;0.0;0
199;418.224017;0.0;0
