Delegado;Tiempo de respuesta;Uso de CPU;Transacciones perdidas
243;433.993453;0.0;0
244;424.981466;0.0;0
245;425.149355;0.0;0
246;414.1538;0.0;0
247;437.00466;0.9;0
248;424.172869;0.0;0
249;435.045246;0.0;0
250;412.831091;0.0;0
251;431.110073;0.9;0
252;412.002157;0.0;0
253;431.403277;0.9;0
254;411.293134;1.8;0
255;429.091;0.0;0
256;428.883494;0.9;0
257;425.96042;0.9;0
258;423.962544;0.0;0
259;386.998004;0.0;0
260;428.111812;0.9;0
261;427.887176;0.0;0
262;415.943385;0.0;0
263;389.931053;0.0;0
264;410.932924;0.0;0
265;433.905629;0.0;0
266;428.949017;0.9;0
267;429.197508;0.0;0
268;415.914179;0.9;0
269;424.83999;0.0;0
270;427.884791;0.0;0
271;423.842512;0.9;0
272;429.06294;0.9;0
273;419.195238;1.8;0
274;411.945155;0.0;0
275;434.783547;0.0;0
276;429.060309;0.0;0
277;411.142956;0.0;0
278;428.934251;0.9;0
279;422.233258;0.9;0
280;433.995534;0.0;0
281;415.785633;0.9;0
282;410.207544;0.9;0
283;434.903049;0.9;0
284;437.484488;0.9;0
285;440.906513;0.9;0
286;431.975534;0.0;0
287;425.046786;0.0;0
288;421.79807;1.8;0
289;437.174254;0.9;0
290;437.898626;0.0;0
291;405.009673;0.9;0
292;412.880994;0.0;0
293;381.007659;1.0;0
294;428.863446;0.9;0
295;386.909077;0.0;0
296;406.181562;1.9;0
297;417.482429;0.0;0
298;431.045775;0.9;0
299;441.99522;0.0;0
300;428.258589;0.9;0
301;417.422085;0.9;0
302;436.924741;0.0;0
303;402.201263;0.0;0
304;423.933192;0.9;0
305;427.972383;0.0;0
306;406.845289;0.0;0
307;408.854361;0.0;0
308;416.166235;1.8;0
309;415.852712;0.9;0
310;416.960576;0.0;0
311;429.02532;0.0;0
312;428.03356;0.0;0
313;423.237071;0.0;0
314;433.779359;0.0;0
315;427.099641;0.9;0
316;424.874648;0.0;0
317;416.185337;0.9;0
318;437.893315;0.0;0
319;425.04502;0.0;0
320;419.042724;0.9;0
321;437.404907;0.9;0
322;419.076189;0.9;0
323;434.923292;0.0;0
324;408.058776;0.9;0
325;406.745316;0.0;0
326;424.477292;0.0;0
327;431.08986;0.9;0
328;416.26107;0.9;0
329;403.962826;0.0;0
330;403.04493;0.9;0
331;429.273456;0.9;0
332;437.232225;1.8;0
333;423.15239;0.0;0
334;430.93861;0.9;0
335;430.852439;0.0;0
336;399.766674;0.0;0
337;424.789933;0.0;0
338;429.200284;0.9;0
339;414.953159;0.9;0
340;435.87379;0.0;0
341;422.820824;0.0;0
342;405.835143;0.0;0
343;424.804281;0.0;0
344;429.498094;0.9;0
345;434.197925;0.9;0
346;431.959622;0.9;0
347;429.853172;0.0;0
348;429.395314;0.0;0
349;412.947757;0.0;0
350;405.096479;0.9;0
351;435.386635;0.9;0
352;426.891151;0.9;0
353;429.829548;0.9;0
354;424.022704;0.0;0
355;430.070587;0.0;0
356;434.95538;0.0;0
357;416.729201;0.0;0
358;386.895432;1.0;0
359;431.904403;0.0;0
360;428.067745;0.0;0
361;436.795681;0.0;0
362;428.869915;0.9;0
363;436.063852;0.0;0
364;405.197417;0.9;0
365;428.591399;0.9;0
366;421.809748;0.9;0
367;428.155854;0.9;0
368;424.562647;0.0;0
369;428.026735;0.0;0
370;430.970795;0.9;0
371;434.008882;0.9;0
372;394.196606;0.0;0
373;416.047086;0.0;0
374;412.1472;0.9;0
375;419.015889;0.9;0
376;423.274291;0.0;0
377;418.018955;0.9;0
378;429.053314;0.9;0
379;425.126629;0.0;0
380;422.080424;0.9;0
381;442.980889;0.0;0
382;436.153684;2.7;0
383;393.327837;2.8;0
384;446.328961;0.9;0
385;431.162978;0.0;0
386;423.991885;0.0;0
387;395.92035;0.9;0
388;427.322224;0.0;0
389;436.037219;0.0;0
390;418.785481;0.0;0
391;435.139891;0.0;0
392;398.844875;0.0;0
393;405.828978;0.9;0
394;429.903453;0.0;0
395;406.942925;0.0;0
396;428.025971;0.0;0
397;430.849381;0.0;0
398;422.984375;0.0;0
399;424.964897;0.0;0
