Delegado;Tiempo de respuesta;Uso de CPU;Transacciones perdidas
0;481,195131;0,0;0
1;494,159393;1,2;0
3;392,908638;5,4;0
2;423,411886;16,6;0
4;416,64357;12,0;0
5;461,641085;11,1;0
6;393,319472;5,5;0
7;393,066426;12,5;0
8;453,409607;8,1;0
9;415,685786;50,0;0
10;425,346133;4,7;0
11;430,056172;0,0;0
12;401,608922;1,9;0
13;404,740304;0,0;0
14;397,542338;2,0;0
15;410,145222;20,0;0
16;402,249219;1,0;0
17;380,084403;0,0;0
19;410,550868;1,9;0
18;432,317667;25,0;0
20;414,358146;1,0;0
21;433,385452;11,1;0
22;397,197218;0,0;0
23;405,320958;0,0;0
24;401,292066;1,1;0
25;423,533925;0,0;0
26;416,513534;1,1;0
27;415,222791;0,0;0
28;409,585123;1,1;0
29;421,481983;0,0;0
30;417,049777;2,3;0
31;403,980778;0,0;0
32;406,279608;0,0;0
33;425,135015;4,3;0
34;424,054557;4,8;0
35;400,763475;0,0;0
36;405,198203;1,1;0
37;418,316148;0,0;0
38;388,202222;1,2;0
39;421,507261;3,7;0
40;422,686343;1,2;0
41;425,513513;3,3;0
42;408,495766;2,6;0
43;418,375581;3,3;0
44;423,05047;0,0;0
45;401,878498;0,0;0
46;421,642186;2,5;0
47;406,329733;4,1;0
48;397,491454;3,7;0
49;422,543149;4,0;0
50;413,20907;1,3;0
51;429,47943;0,0;0
52;416,366091;1,3;0
53;420,87836;3,0;0
54;405,972209;1,4;0
55;423,922404;2,6;0
56;418,040475;0,0;0
57;410,511016;2,7;0
58;400,319033;0,0;0
59;407,950024;5,1;0
60;400,898613;1,5;0
61;423,412663;0,0;0
62;432,717514;1,5;0
63;436,413113;0,0;0
64;423,348069;1,6;0
65;418,087019;2,2;0
66;412,381373;0,0;0
67;393,327697;2,4;0
68;423,016344;3,0;0
69;412,436747;0,0;0
70;430,501043;1,4;0
71;393,269509;6,2;0
72;400,132076;0,0;0
73;427,181715;0,0;0
74;406,558574;2,8;0
75;423,228239;0,0;0
76;420,217787;0,0;0
77;424,134511;0,0;0
78;420,295738;0,0;0
79;404,027516;2,6;0
80;422,987312;1,4;0
81;409,438155;2,8;0
82;413,157859;0,0;0
83;425,900784;0,0;0
84;428,497353;1,3;0
85;398,54071;0,0;0
86;406,518726;1,3;0
87;387,105238;4,0;0
88;410,301623;0,0;0
89;422,241659;0,0;0
90;399,007566;1,3;0
91;423,075359;0,0;0
92;425,233096;0,0;0
93;410,962867;3,4;0
94;423,712115;0,0;0
95;416,758944;0,0;0
96;404,534023;1,3;0
97;393,082523;4,1;0
98;408,116446;6,1;0
99;391,25761;0,0;0
100;418,999248;0,0;0
101;399,22856;0,0;0
102;424,379032;4,3;0
103;415,640015;0,0;0
104;410,038238;1,0;0
105;416,968943;0,0;0
106;420,549425;1,0;0
107;423,394429;0,0;0
108;417,864077;0,0;0
109;406,057768;0,0;0
110;430,819171;1,0;0
111;437,770189;8,3;0
112;425,678508;1,0;0
113;430,086655;0,0;0
114;412,731721;1,0;0
115;418,155398;7,6;0
116;404,367581;2,1;0
117;418,469441;0,0;0
118;401,651421;0,0;0
119;414,08386;4,7;0
120;421,345423;1,1;0
121;425,864015;4,7;0
122;417,936486;1,1;0
123;411,927022;0,0;0
124;436,541934;0,0;0
125;425,322042;5,2;0
126;413,037223;3,4;0
127;406,589133;0,0;0
128;408,400887;2,2;0
129;415,457012;0,0;0
130;395,787603;1,1;0
131;384,578645;0,0;0
132;431,425138;1,0;0
133;398,23362;0,0;0
134;411,252219;1,0;0
135;424,312799;0,0;0
136;393,93877;2,1;0
137;430,082125;6,6;0
138;415,984313;2,2;0
139;383,095635;11,1;0
140;405,991717;2,1;0
141;407,892084;0,0;0
142;419,828597;1,0;0
143;413,118412;0,0;0
144;399,447438;1,0;0
145;416,771244;11,1;0
146;436,87148;4,0;0
147;412,82537;25,0;0
148;423,215166;0,9;0
149;429,170517;20,0;0
151;405,727358;0,0;0
150;422,94331;0,9;0
152;430,02095;0,9;0
153;433,859195;0,0;0
155;412,24934;0,9;0
