Delegado;Tiempo de respuesta;Uso de CPU;Transacciones perdidas
0;515.622692;1.3;0
1;437.126643;3.9;0
2;435.646833;4.5;0
3;476.083139;7.0;0
4;422.436041;2.9;0
5;433.776297;0.9;0
6;432.510128;1.8;0
7;444.630872;1.8;0
8;436.438488;1.8;0
9;446.571444;1.8;0
10;431.274108;3.7;0
11;442.743594;0.9;0
12;439.654403;0.9;0
13;429.227626;0.9;0
14;428.064383;0.0;0
15;425.507717;0.9;0
16;437.45322;0.0;0
17;410.223957;0.9;0
18;435.333716;0.9;0
19;428.309907;1.8;0
20;424.855478;0.0;0
21;435.362639;0.0;0
22;429.433332;0.0;0
23;423.201755;0.9;0
24;419.171822;0.9;0
25;412.203545;0.9;0
26;416.240684;0.9;0
27;410.363994;0.0;0
28;441.706731;0.9;0
29;448.563127;0.8;0
30;416.76273;0.9;0
31;443.82744;0.0;0
32;424.559911;0.9;0
33;433.576262;0.9;0
34;438.974674;0.9;0
35;436.574366;0.9;0
36;435.132125;0.0;0
37;414.439431;1.8;0
38;415.181706;0.0;0
39;412.816789;0.9;0
40;425.25644;0.9;0
41;418.319552;0.0;0
42;445.77807;0.9;0
43;438.299506;0.9;0
44;437.372616;0.9;0
45;430.145817;0.0;0
46;409.195893;0.9;0
47;435.338307;0.0;0
48;421.77326;1.8;0
49;436.376152;1.8;0
50;426.203769;0.0;0
51;436.193413;0.0;0
52;430.507348;0.9;0
53;431.033869;0.9;0
54;434.424832;0.9;0
55;442.466462;0.9;0
56;421.51642;0.0;0
57;398.616729;1.9;0
58;432.919865;0.0;0
59;431.75485;0.9;0
60;442.801803;0.9;0
61;412.566149;0.9;0
62;429.120988;0.0;0
63;438.207121;1.8;0
64;427.379016;0.9;0
65;432.061023;0.0;0
66;434.804554;0.9;0
67;431.005795;0.9;0
68;438.045403;0.0;0
69;416.240897;0.0;0
70;444.466551;0.9;0
71;417.969333;0.9;0
72;434.30178;0.9;0
73;415.026619;0.0;0
74;437.333742;0.0;0
75;436.134327;0.0;0
76;442.092552;0.0;0
