Delegado;Tiempo de respuesta;Uso de CPU;Transacciones perdidas
0;569.146445;1.3;0
1;425.60222;4.0;0
2;438.485419;6.4;0
3;415.927964;4.7;0
4;436.011674;5.5;0
5;422.88284;2.7;0
6;434.538753;0.0;0
7;416.491001;0.9;0
8;436.094763;0.9;0
9;430.093379;0.9;0
10;415.070558;2.8;0
11;439.09678;0.0;0
12;433.866609;2.7;0
13;442.423809;1.8;0
14;442.288714;4.5;0
15;431.774555;0.9;0
16;394.675609;1.9;0
17;435.90007;0.0;0
18;431.775431;0.9;0
19;436.251435;0.0;0
20;437.670287;0.9;0
21;434.760037;1.8;0
22;443.152436;0.0;0
23;435.294806;0.9;0
24;393.204766;0.0;0
25;431.258039;0.9;0
26;441.186828;0.0;0
27;436.951306;0.0;0
28;439.877253;1.7;0
29;434.147082;0.0;0
30;415.151534;0.9;0
31;436.7549;0.9;0
32;414.220671;0.0;0
33;425.169956;0.0;0
34;437.975063;0.9;0
35;412.678636;0.9;0
36;429.298183;1.8;0
37;420.235988;0.9;0
38;438.167567;0.0;0
39;437.797892;0.9;0
40;395.482807;0.9;0
41;429.565985;0.0;0
42;413.874728;1.8;0
43;435.20337;0.9;0
44;442.428887;0.0;0
45;443.068937;0.8;0
46;421.45193;0.9;0
47;417.54752;1.8;0
48;440.797772;0.9;0
49;440.6924;1.8;0
50;434.120409;0.9;0
51;436.53787;0.0;0
52;418.789842;0.0;0
53;419.70385;2.8;0
54;419.079546;0.9;0
55;428.792222;0.9;0
56;397.313349;0.0;0
57;435.565315;0.9;0
58;439.043413;0.0;0
59;429.271359;0.9;0
60;441.487745;0.0;0
61;431.25894;0.0;0
62;436.082753;0.0;0
63;421.368983;1.8;0
64;416.023776;0.0;0
65;436.123048;0.0;0
66;435.453473;0.0;0
67;433.69614;0.9;0
68;440.097382;0.8;0
69;429.198628;0.9;0
70;435.74842;0.9;0
71;432.372292;0.0;0
72;431.078835;1.8;0
73;437.176632;0.0;0
74;417.125269;0.0;0
75;414.077397;0.0;0
76;433.385431;1.8;0
77;417.997166;0.0;0
78;441.21583;0.0;0
79;428.07371;0.9;0
80;441.300643;1.7;0
81;436.782533;0.9;0
82;435.064315;0.0;0
83;411.238658;0.9;0
84;436.39593;0.0;0
85;417.706783;1.8;0
86;417.175812;0.0;0
87;435.068226;0.0;0
88;412.205004;0.0;0
89;436.334594;0.0;0
90;435.340646;0.9;0
91;437.269172;0.0;0
92;430.068771;0.9;0
93;441.486981;0.9;0
94;436.350053;0.0;0
95;439.798183;0.0;0
96;443.220509;1.8;0
97;435.360653;1.8;0
98;434.222094;0.9;0
99;430.924717;3.6;0
100;399.227959;0.9;0
101;439.998307;0.0;0
102;419.278775;0.0;0
103;435.29213;0.9;0
104;430.164145;0.0;0
105;412.159747;0.0;0
106;438.104524;0.9;0
107;437.116391;0.0;0
108;434.41705;0.9;0
109;434.141098;1.8;0
110;429.880715;0.0;0
111;395.267923;0.9;0
112;419.029163;0.9;0
113;437.220435;0.9;0
114;417.034726;0.0;0
115;421.047266;0.0;0
116;436.27582;0.9;0
117;442.408298;0.9;0
118;435.155757;0.9;0
119;431.0937;0.8;0
120;436.054657;1.8;0
121;436.316007;0.0;0
122;439.104569;0.0;0
123;436.327913;0.9;0
124;434.296007;0.0;0
125;397.99188;1.9;0
126;435.140241;0.9;0
127;418.181947;0.9;0
128;411.399243;0.0;0
129;429.047527;1.8;0
130;437.917591;0.0;0
131;425.054849;2.7;0
132;419.044068;0.0;0
133;437.315593;0.0;0
134;431.013673;0.9;0
135;439.111649;0.0;0
136;437.264542;0.0;0
137;410.898939;0.0;0
138;429.373888;0.9;0
139;407.258454;0.0;0
140;423.075721;0.9;0
141;435.959642;0.0;0
142;414.044933;0.0;0
143;433.508638;0.9;0
144;428.009342;0.9;0
145;440.749571;0.9;0
146;417.999725;0.0;0
147;440.507241;0.9;0
148;412.995157;0.0;0
149;446.100715;1.8;0
150;418.278152;0.9;0
151;437.032864;3.6;0
152;419.076667;0.9;0
153;436.98042;0.9;0
154;433.93439;0.9;0
155;435.229507;0.0;0
156;433.991634;0.0;0
157;433.975786;0.0;0
158;411.003568;0.9;0
159;421.948338;1.8;0
160;448.972917;0.0;0
161;430.033231;0.0;0
162;436.30408;0.0;0
163;437.923973;0.0;0
164;441.974442;0.0;0
165;415.165525;0.9;0
166;410.353467;0.9;0
167;419.220531;1.8;0
168;427.887208;0.0;0
169;429.460724;0.9;0
170;422.943611;1.8;0
171;438.368812;1.8;0
172;434.251775;0.0;0
173;427.277187;0.9;0
174;434.953208;0.0;0
175;436.155943;1.8;0
176;434.968638;0.0;0
177;436.307041;0.0;0
178;427.945892;0.9;0
179;430.912586;0.9;0
180;421.971172;0.9;0
181;434.976423;0.0;0
182;434.433819;0.0;0
183;434.934775;0.9;0
184;445.973923;0.8;0
185;439.185462;1.7;0
186;413.963721;0.0;0
187;411.145634;0.0;0
188;410.956063;0.0;0
189;415.078924;0.9;0
190;437.112453;0.9;0
191;440.034887;0.9;0
192;436.305144;0.0;0
193;434.673578;0.9;0
194;434.02107;4.5;0
195;436.972204;0.0;0
196;436.951865;0.9;0
197;418.140457;0.0;0
198;435.970368;0.0;0
199;437.014004;0.9;0
200;444.98757;0.0;0
201;422.769422;0.9;0
202;423.20156;0.9;0
203;441.964077;2.7;0
204;435.360737;0.0;0
205;440.910124;0.9;0
206;429.976378;0.9;0
207;437.160106;0.0;0
208;434.767656;0.0;0
209;427.859622;1.8;0
210;435.196405;1.8;0
211;435.054515;0.0;0
212;437.190811;0.0;0
213;434.820513;0.0;0
214;410.911926;0.9;0
215;431.888539;0.9;0
216;428.149592;0.0;0
217;412.310115;0.9;0
218;437.82376;0.9;0
219;422.261142;0.9;0
220;411.009792;1.9;0
221;435.927388;0.0;0
222;430.217921;0.9;0
223;442.701846;0.9;0
224;439.932944;1.8;0
225;428.94424;0.9;0
226;412.957423;0.0;0
227;417.188278;0.9;0
228;436.155571;0.9;0
229;437.87411;0.0;0
230;430.86339;0.0;0
231;436.760778;0.0;0
232;431.222947;0.9;0
233;416.963454;0.0;0
234;435.78714;0.0;0
235;438.062203;0.0;0
236;493.913002;0.0;0
237;410.156942;0.0;0
238;432.899575;1.8;0
239;437.871074;0.0;0
240;410.896881;0.0;0
241;436.777413;0.0;0
