Delegado;Tiempo de respuesta;Uso de CPU;Transacciones perdidas
0;549.52775;1.1;0
1;392.448627;5.4;0
2;432.55932;2.8;0
3;418.160209;2.8;0
4;381.730006;5.1;0
5;433.842632;1.9;0
6;404.419271;0.9;0
7;404.619299;1.9;0
8;406.429074;1.9;0
9;399.006238;0.9;0
10;406.562108;0.9;0
11;400.025268;1.9;0
12;422.504763;0.9;0
13;425.269142;1.8;0
14;410.278977;0.9;0
15;406.099617;3.8;0
16;419.724008;4.8;0
17;406.071152;0.9;0
18;405.45654;0.9;0
19;423.932197;0.9;0
20;418.116018;0.9;0
21;403.762737;0.9;0
22;418.38707;0.0;0
23;415.091168;0.9;0
24;410.383049;0.9;0
25;403.427963;0.9;0
26;418.198605;0.0;0
27;405.178188;0.9;0
28;406.373177;1.9;0
29;404.143215;1.9;0
30;418.542088;0.0;0
31;399.041905;1.9;0
32;406.274422;0.9;0
33;421.427585;0.9;0
34;382.160492;1.0;0
35;401.668872;0.0;0
36;422.438332;0.9;0
37;416.971868;0.9;0
38;408.224942;0.9;0
39;405.847219;0.0;0
40;424.201827;1.8;0
41;378.439781;0.0;0
42;409.272043;0.0;0
43;406.696399;0.9;0
44;432.880753;0.9;0
45;399.240024;1.9;0
46;418.065894;0.0;0
47;424.016355;0.9;0
48;413.898128;0.9;0
49;398.333312;1.9;0
50;424.191723;1.8;0
51;398.385958;0.9;0
52;405.967592;0.9;0
53;402.152146;0.9;0
54;424.158802;0.9;0
55;415.570898;0.0;0
56;410.795547;0.9;0
57;408.564;0.9;0
58;406.410641;0.9;0
59;383.748736;0.0;0
60;413.106829;0.0;0
61;399.707135;0.0;0
62;405.212057;1.9;0
63;402.071081;0.9;0
64;415.495598;0.0;0
65;421.457692;0.9;0
66;413.494202;0.0;0
67;406.800758;0.9;0
68;406.168642;0.9;0
69;410.231198;1.9;0
70;410.493474;0.9;0
71;424.744463;0.0;0
72;398.751228;0.9;0
73;417.301877;1.8;0
74;394.251244;0.0;0
75;421.175557;1.9;0
76;417.325466;1.9;0
77;405.204835;0.0;0
78;401.386516;0.0;0
79;400.102904;0.0;0
80;417.392327;0.9;0
81;395.331229;0.9;0
82;422.199991;1.9;0
83;405.434481;0.0;0
84;405.08647;0.9;0
85;425.157306;0.9;0
86;401.67217;1.9;0
87;394.324521;1.0;0
88;397.468645;1.0;0
89;419.149235;0.0;0
90;422.363703;0.9;0
91;421.126217;0.0;0
92;417.040157;0.0;0
93;407.299735;0.9;0
94;411.454838;0.9;0
95;405.730817;1.9;0
96;423.120575;0.0;0
97;416.390733;0.9;0
98;406.980646;0.9;0
99;398.143032;7.9;0
100;412.149178;0.0;0
101;399.167113;1.9;0
102;426.426541;0.9;0
103;396.163204;0.0;0
104;412.493241;1.9;0
105;405.236829;0.9;0
106;431.172997;0.0;0
107;398.230925;1.9;0
108;426.143474;0.0;0
109;397.360747;0.9;0
110;406.161222;0.0;0
111;421.730174;0.0;0
112;427.447014;2.4;0
113;415.364103;0.0;0
114;417.403921;0.0;0
115;418.104692;0.8;0
116;399.359871;0.0;0
117;415.178352;0.8;0
118;421.326235;0.7;0
119;392.308585;0.9;0
120;405.057514;0.9;0
121;424.07319;1.8;0
122;386.363158;0.0;0
123;395.739449;1.0;0
124;418.716245;0.8;0
125;422.636388;0.9;0
126;417.495947;0.0;0
127;413.594554;1.9;0
128;399.330857;0.0;0
129;419.23325;0.9;0
130;433.472666;2.8;0
131;421.512111;0.0;0
132;424.173637;0.9;0
133;405.050818;0.0;0
134;422.819492;0.0;0
135;400.686347;0.9;0
136;401.988316;0.9;0
137;407.075207;0.9;0
138;400.25301;0.9;0
139;416.617952;0.0;0
140;413.055351;0.0;0
141;405.235876;0.9;0
142;412.002156;0.0;0
143;417.041683;0.0;0
144;408.20279;0.0;0
145;382.05572;2.0;0
146;426.101009;1.9;0
147;424.466995;0.0;0
148;418.133014;0.9;0
149;417.413258;0.9;0
150;420.273459;1.8;0
151;410.969256;1.9;0
152;405.478655;0.0;0
153;422.204452;0.9;0
154;398.403843;0.9;0
155;407.181193;0.0;0
156;401.190629;0.0;0
157;407.139539;0.9;0
158;424.069861;0.9;0
159;409.330357;0.9;0
160;405.129059;0.0;0
161;414.011446;0.0;0
162;398.64009;0.9;0
163;411.235285;0.9;0
164;416.895001;2.8;0
165;408.152458;0.0;0
166;399.100321;0.9;0
167;434.852484;1.8;0
168;402.092031;0.0;0
169;388.392054;0.0;0
170;399.487288;1.9;0
171;404.104694;0.0;0
172;402.168653;0.0;0
173;425.331488;0.9;0
174;419.078444;0.0;0
175;418.040681;0.9;0
176;410.323144;0.9;0
177;402.00321;0.0;0
178;424.471376;0.9;0
179;425.004948;0.0;0
180;400.039971;0.9;0
181;399.999968;0.0;0
182;412.992916;0.0;0
183;423.303506;4.7;0
184;399.057375;0.0;0
185;416.829513;1.9;0
186;406.067928;0.0;0
187;398.035285;0.0;0
188;401.095869;0.0;0
189;423.085144;1.8;0
190;410.359869;0.9;0
191;421.582322;0.9;0
192;410.290339;1.9;0
193;421.095072;1.9;0
194;416.008813;0.0;0
195;413.968561;0.9;0
196;375.954209;0.0;0
197;417.064181;0.0;0
198;420.032795;0.9;0
199;398.492759;0.9;0
