Delegado;Tiempo de respuesta;Uso de CPU;Transacciones perdidas
0;498.388706;0.0;0
1;536.831658;1.0;0
2;409.567334;7.2;0
3;419.686344;0.0;0
4;425.291692;6.1;0
5;424.919818;14.2;0
6;414.31226;4.1;0
7;408.562546;0.0;0
8;415.25109;4.1;0
9;416.43678;0.0;0
10;398.688318;3.2;0
11;424.660371;0.0;0
12;401.655537;1.1;0
13;426.884264;5.0;0
14;421.264475;3.5;0
15;393.550068;6.2;0
16;422.572532;7.6;0
17;417.516904;0.0;0
18;418.762189;0.0;0
19;419.926044;7.6;0
20;420.936262;1.0;0
21;407.534821;0.0;0
22;412.331523;1.0;0
23;394.587231;0.0;0
24;405.153556;3.0;0
25;421.690915;0.0;0
26;424.454171;0.0;0
27;428.540248;0.0;0
28;422.337065;1.0;0
29;425.154271;0.0;0
30;425.532467;1.0;0
31;419.878156;0.0;0
32;404.383103;1.0;0
33;402.257012;0.0;0
34;406.182249;3.1;0
35;404.542276;0.0;0
36;415.106497;1.0;0
37;414.523134;0.0;0
38;412.107417;1.0;0
39;419.125052;0.0;0
40;415.57271;1.0;0
41;417.82246;0.0;0
42;418.391502;1.0;0
43;422.172666;0.0;0
44;387.100492;0.0;0
45;426.563527;0.0;0
46;419.130004;2.3;0
47;404.46242;5.0;0
48;397.306074;2.4;0
49;404.210739;0.0;0
50;414.150978;2.4;0
51;420.671779;4.5;0
52;411.821681;1.2;0
53;422.69912;0.0;0
54;404.516257;5.1;0
55;424.738902;0.0;0
56;420.21218;1.2;0
57;417.162159;3.4;0
58;420.997923;2.6;0
59;400.482596;0.0;0
60;389.477179;0.0;0
61;424.435112;6.2;0
62;426.809403;0.0;0
63;418.413958;6.2;0
64;415.017849;0.0;0
65;417.43582;0.0;0
66;405.188563;2.7;0
67;422.384959;0.0;0
68;421.376657;1.4;0
69;412.743439;0.0;0
70;405.642663;1.4;0
71;399.243886;3.0;0
72;407.409341;2.8;0
73;417.143472;0.0;0
74;406.427627;2.8;0
75;419.918682;2.7;0
76;416.303008;0.0;0
77;424.153465;2.5;0
78;415.999149;0.0;0
79;419.594588;2.4;0
80;400.916038;1.6;0
81;400.452135;0.0;0
82;405.258051;1.6;0
83;418.534365;2.2;0
84;424.130153;1.6;0
85;421.271545;2.2;0
86;395.589503;1.7;0
87;424.292272;0.0;0
88;408.310852;0.0;0
89;417.221216;1.8;0
90;424.265446;0.0;0
91;420.410692;1.8;0
92;425.253476;0.0;0
93;426.616071;0.0;0
94;399.745925;0.0;0
95;398.423156;3.8;0
96;398.09737;0.0;0
97;418.450653;7.2;0
98;419.169561;2.0;0
99;388.822842;7.8;0
100;418.319337;5.5;0
101;419.032191;2.0;0
102;392.98903;3.8;0
103;384.106363;2.0;0
104;404.277071;0.0;0
105;398.136913;2.1;0
106;418.681047;1.6;0
107;380.110452;0.0;0
108;418.049895;0.0;0
109;399.131657;3.2;0
110;423.147093;1.2;0
111;415.551782;3.5;0
112;404.294967;2.5;0
113;418.327005;0.0;0
114;406.084744;1.3;0
115;404.038617;0.0;0
116;415.045146;1.3;0
117;413.316165;0.0;0
118;409.10778;2.5;0
119;421.076631;0.0;0
120;415.257609;1.3;0
121;404.438275;3.5;0
122;397.766612;1.3;0
123;419.20247;3.1;0
124;399.491079;1.4;0
125;418.279817;2.6;0
126;395.042378;3.1;0
127;419.325381;0.0;0
128;412.459773;1.6;0
129;405.004969;2.3;0
130;416.082938;1.5;0
131;424.316128;0.0;0
132;418.359216;3.1;0
133;381.01658;2.7;0
134;419.042032;0.0;0
135;424.696281;3.0;0
136;395.988397;4.4;0
137;393.700126;3.1;0
138;411.335323;0.0;0
139;425.907545;0.0;0
140;409.996839;0.0;0
141;403.904195;2.9;0
142;413.062935;0.0;0
143;398.077355;3.1;0
144;418.041566;0.0;0
145;401.15974;0.0;0
146;406.900239;1.2;0
147;425.17728;3.5;0
148;417.974434;0.0;0
149;418.285602;0.0;0
150;431.070046;0.0;0
151;421.319161;3.4;0
152;429.161575;2.5;0
153;416.358804;15.3;0
154;388.101271;1.3;0
155;418.139586;3.1;0
156;399.205804;1.4;0
157;386.11843;0.0;0
158;395.24218;1.4;0
159;400.188035;3.2;0
160;416.102948;0.0;0
161;422.159315;3.0;0
162;416.178607;1.3;0
163;419.347238;2.9;0
164;430.062328;0.0;0
165;410.84735;3.3;0
166;398.480913;1.3;0
167;400.116693;0.0;0
168;377.408695;1.4;0
169;431.028315;0.0;0
170;404.330755;0.0;0
171;409.571236;6.6;0
172;413.03993;1.6;0
173;401.332504;0.0;0
174;412.086525;1.5;0
175;393.054581;5.4;0
176;417.060299;2.8;0
177;411.244717;0.0;0
178;419.010498;0.0;0
179;410.96192;0.0;0
180;418.392681;1.3;0
181;405.043462;3.3;0
182;419.019002;1.3;0
183;383.037568;0.0;0
184;416.947418;1.1;0
185;406.932477;5.8;0
186;417.931428;1.1;0
187;425.452367;0.0;0
188;420.069054;1.1;0
189;389.9697;0.0;0
190;428.250925;1.0;0
191;403.393856;25.0;0
192;393.080323;1.0;0
193;397.016809;0.0;0
194;402.011919;0.0;0
195;399.227098;33.3;0
196;392.974553;2.0;0
197;395.830423;25.0;0
198;407.938655;2.0;0
199;416.92596;0.0;0
200;397.984078;0.0;0
201;415.91126;0.0;0
202;417.01152;2.0;0
203;416.997135;0.0;0
204;424.601793;1.0;0
205;400.301317;71.4;0
206;388.732999;0.0;0
207;425.056109;0.0;0
208;401.237595;0.0;0
209;399.257672;0.0;0
210;411.007689;1.1;0
211;416.098637;5.8;0
212;404.967985;2.3;0
213;398.960317;6.6;0
214;426.921649;2.2;0
215;423.037734;6.6;0
216;416.758295;1.0;0
217;431.534838;0.0;0
218;420.609663;1.1;0
219;422.221985;0.0;0
220;400.105435;2.3;0
221;394.189052;0.0;0
222;418.261376;0.0;0
223;421.367594;0.0;0
224;399.008102;2.4;0
225;424.028869;4.1;0
226;424.280519;2.4;0
227;407.953378;0.0;0
228;388.501829;0.0;0
229;412.011038;0.0;0
230;425.003116;0.0;0
231;408.029668;4.1;0
232;426.235491;1.1;0
233;401.330205;0.0;0
234;394.197387;1.1;0
235;397.892299;0.0;0
236;421.936176;0.0;0
237;393.044346;0.0;0
238;417.989916;2.1;0
239;417.973886;0.0;0
240;411.200335;0.0;0
241;400.8458;0.0;0
242;403.456614;1.0;0
243;413.992725;0.0;0
244;412.20918;0.0;0
245;415.998469;0.0;0
246;424.980909;0.0;0
247;416.915123;0.0;0
248;404.009335;0.0;0
249;418.064814;0.0;0
250;416.880428;1.0;0
251;406.126526;10.0;0
252;394.762126;0.0;0
253;398.896145;0.0;0
254;406.951006;2.1;0
255;424.235381;0.0;0
256;419.197309;0.0;0
257;429.094955;5.8;0
258;421.017813;2.2;0
259;419.10531;0.0;0
260;422.969945;2.1;0
261;393.921402;0.0;0
262;405.095352;2.1;0
263;383.079675;0.0;0
265;405.695753;0.0;0
264;416.114412;1.0;0
267;399.967943;0.0;0
266;411.871158;0.0;0
268;404.292756;2.9;0
269;400.257521;0.0;0
271;415.88307;0.0;0
270;426.061412;0.0;0
272;406.099095;1.9;0
273;429.52167;25.0;0
275;375.906557;0.0;0
274;414.938533;0.0;0
276;411.039026;0.0;0
277;420.119395;0.0;0
278;393.988763;1.0;0
279;403.974916;0.0;0
280;422.257019;0.0;0
281;413.256823;0.0;0
282;404.9688;1.0;0
283;419.952509;0.0;0
284;401.222112;2.1;0
285;410.926762;0.0;0
286;406.224705;1.1;0
287;382.213027;0.0;0
288;392.870166;2.1;0
289;399.917079;0.0;0
290;385.970911;0.0;0
291;423.134577;0.0;0
292;418.881235;1.1;0
293;411.891398;0.0;0
294;405.992384;0.0;0
295;400.370102;0.0;0
296;420.574485;1.1;0
297;410.959409;0.0;0
298;422.69082;1.1;0
299;418.338565;0.0;0
300;406.000589;1.1;0
301;400.06699;0.0;0
302;417.278814;1.0;0
303;401.060266;0.0;0
304;414.448141;3.1;0
305;411.16662;0.0;0
306;400.083311;0.0;0
307;416.132963;0.0;0
308;393.123718;2.2;0
309;402.235495;0.0;0
310;417.016951;0.0;0
311;414.958268;0.0;0
312;404.11727;1.1;0
313;399.337897;0.0;0
314;417.986836;0.0;0
315;411.036207;0.0;0
316;396.324578;2.1;0
317;407.642008;8.3;0
318;387.118192;0.0;0
319;419.364336;5.2;0
320;405.402428;1.2;0
321;413.155995;0.0;0
322;423.78596;3.4;0
323;415.019997;0.0;0
324;418.190589;0.0;0
325;416.030974;0.0;0
326;419.078644;1.1;0
327;400.15865;0.0;0
328;400.006143;0.0;0
329;420.032881;0.0;0
330;399.192183;2.4;0
331;382.815784;0.0;0
332;388.234378;0.0;0
333;417.926087;4.1;0
334;394.232592;0.0;0
335;394.775182;10.3;0
336;404.896527;0.0;0
337;415.820108;0.0;0
338;420.407596;1.2;0
339;418.877808;0.0;0
340;411.835208;1.3;0
341;410.891171;3.3;0
342;418.657944;0.0;0
343;404.834086;0.0;0
344;412.352152;1.2;0
345;400.440567;0.0;0
346;399.908019;0.0;0
347;405.848928;0.0;0
348;420.367625;1.2;0
349;403.487253;4.5;0
350;388.862328;0.0;0
351;403.97661;4.1;0
352;412.266737;1.2;0
353;416.064869;0.0;0
354;422.912186;0.0;0
355;422.968091;0.0;0
356;418.721057;1.2;0
357;393.982969;0.0;0
358;411.925025;0.0;0
359;423.150333;5.2;0
360;393.858456;0.0;0
361;399.961833;0.0;0
362;415.161121;3.5;0
363;405.086227;0.0;0
364;395.286548;1.2;0
365;423.998681;0.0;0
366;396.072165;0.0;0
367;393.997557;3.8;0
368;419.8826;2.5;0
369;413.894702;0.0;0
370;398.210397;1.3;0
371;401.824683;0.0;0
372;398.02204;1.3;0
373;423.027585;0.0;0
374;419.07667;0.0;0
375;399.090646;3.4;0
376;389.047058;0.0;0
377;414.290452;3.0;0
378;392.025777;1.5;0
379;397.907969;2.8;0
380;417.221495;1.4;0
381;412.967884;0.0;0
382;420.208224;5.6;0
383;405.548943;3.0;0
384;416.587353;1.3;0
385;403.999552;6.4;0
386;405.680612;0.0;0
387;417.994757;0.0;0
388;420.106087;1.3;0
389;422.897583;0.0;0
390;393.996578;0.0;0
391;418.092611;0.0;0
392;416.925748;2.9;0
393;414.91596;0.0;0
394;420.009085;0.0;0
395;403.877969;0.0;0
396;417.954187;0.0;0
397;411.799463;2.9;0
398;416.9124;2.7;0
399;416.896864;0.0;0
