Delegado;Tiempo de respuesta;Uso de CPU;Transacciones perdidas
0;630.565995;1.1;0
1;414.322437;4.1;0
2;435.037061;2.8;0
3;413.453257;2.8;0
4;399.360484;10.8;0
5;401.972565;2.0;0
6;377.733618;1.0;0
7;407.937284;2.9;0
8;401.308379;0.9;0
9;413.898676;0.9;0
10;398.51023;0.0;0
11;401.302906;1.9;0
12;411.18914;0.0;0
13;413.668094;0.9;0
14;407.511905;1.9;0
15;421.230954;0.9;0
16;422.29129;0.9;0
17;398.394802;0.9;0
18;398.050965;1.9;0
19;423.482347;0.9;0
20;399.291411;0.9;0
21;416.340734;0.9;0
22;402.463094;0.0;0
23;382.556934;1.0;0
24;382.238255;1.0;0
25;417.1931;0.0;0
26;415.88498;0.9;0
27;402.258275;0.9;0
28;416.120581;0.9;0
29;421.411656;1.8;0
30;385.181289;2.9;0
31;429.089529;0.0;0
32;411.31439;0.9;0
33;402.52459;0.0;0
34;427.227769;0.0;0
35;423.522212;0.9;0
36;403.207499;0.0;0
37;418.256403;0.9;0
38;419.428127;0.0;0
39;425.545782;1.8;0
40;412.972401;1.8;0
41;405.687373;0.0;0
42;409.601369;0.0;0
43;413.914421;0.0;0
44;418.092187;0.0;0
45;416.497391;0.9;0
46;410.20283;1.9;0
47;424.282118;0.9;0
48;401.166412;1.9;0
49;393.270694;3.0;0
50;406.087754;0.0;0
51;418.130181;0.0;0
52;416.850398;0.0;0
53;404.983309;0.9;0
54;418.607214;1.9;0
55;415.622923;3.8;0
56;422.683311;1.8;0
57;404.299908;1.9;0
58;401.089324;0.0;0
59;413.480304;0.9;0
60;425.303529;0.0;0
61;401.527235;0.9;0
62;407.067619;0.0;0
63;404.400282;0.9;0
64;428.193127;1.8;0
65;386.09765;0.0;0
66;419.714855;0.9;0
67;422.349621;4.7;0
68;400.215944;0.9;0
69;399.340911;0.0;0
70;421.675582;1.9;0
71;417.329508;0.9;0
72;423.137953;0.9;0
73;417.283423;0.9;0
74;418.289083;0.0;0
75;406.315655;0.0;0
76;406.066491;0.9;0
77;413.140768;0.0;0
78;406.505923;0.0;0
79;407.134207;0.8;0
80;392.323996;0.0;0
81;411.240889;0.9;0
82;415.265832;1.6;0
83;417.476806;0.0;0
84;406.315668;0.0;0
85;407.377717;1.7;0
86;428.246317;0.0;0
87;423.8655;1.7;0
88;419.61261;0.8;0
89;423.333055;1.7;0
90;419.081979;0.0;0
91;425.282642;0.0;0
92;397.010017;0.9;0
93;409.306966;0.0;0
94;413.088048;0.0;0
95;414.494434;1.5;0
96;412.591712;0.0;0
97;424.110972;1.8;0
98;394.302929;3.9;0
99;417.861839;0.0;0
100;421.069045;0.9;0
101;398.058267;0.9;0
102;400.259257;0.0;0
103;404.540105;1.9;0
104;399.231064;0.0;0
105;401.514123;0.9;0
106;423.229311;0.9;0
107;399.065092;0.9;0
108;419.04978;0.0;0
109;419.703321;0.9;0
110;407.317972;0.9;0
111;417.958609;0.0;0
112;381.345212;1.0;0
113;400.064892;1.0;0
114;393.06718;0.0;0
115;419.093578;0.0;0
116;404.325028;0.0;0
117;417.531354;1.9;0
118;403.264292;0.9;0
119;401.378847;2.9;0
120;405.23067;0.9;0
121;398.940619;1.0;0
122;407.887568;0.9;0
123;415.247737;0.0;0
124;401.443645;0.9;0
125;397.939288;1.0;0
126;422.982847;0.9;0
127;428.079675;0.0;0
128;407.696122;0.9;0
129;422.253403;0.9;0
130;408.162178;1.9;0
131;402.681977;0.0;0
132;414.960533;0.0;0
133;418.990117;0.9;0
134;395.059399;0.0;0
135;411.159856;0.9;0
136;416.135665;0.0;0
137;402.544974;1.9;0
138;419.219795;2.8;0
139;418.042269;0.0;0
140;413.066809;0.0;0
141;424.110985;0.0;0
142;420.514317;0.0;0
143;424.101486;0.9;0
144;402.12374;0.0;0
145;399.878988;1.0;0
146;425.094456;0.9;0
147;422.29351;0.9;0
148;397.306045;1.0;0
149;411.387129;0.9;0
150;404.04105;0.0;0
151;401.054319;1.9;0
152;407.13301;0.0;0
153;407.094475;1.9;0
154;417.27714;0.0;0
155;422.249265;0.0;0
156;398.25544;1.9;0
157;418.271665;0.0;0
158;417.041781;0.9;0
159;400.665267;0.0;0
160;413.038827;3.9;0
161;395.044251;0.9;0
162;417.226672;1.9;0
163;430.479306;0.0;0
164;394.477195;0.0;0
165;394.122029;0.0;0
166;420.839726;1.9;0
167;417.221399;0.9;0
168;419.989109;0.9;0
169;396.263175;0.0;0
170;398.991342;1.9;0
171;424.08122;0.9;0
172;418.064486;0.0;0
173;415.217401;1.8;0
174;411.54262;0.0;0
175;404.878236;0.0;0
176;394.39331;0.0;0
177;423.127759;0.9;0
178;424.175424;1.8;0
179;417.086858;0.9;0
180;430.009242;0.0;0
181;380.203068;0.0;0
182;407.208999;0.9;0
183;411.118022;0.9;0
184;431.235494;1.8;0
185;388.932816;0.0;0
186;397.943116;1.0;0
187;418.955801;0.0;0
188;419.211784;0.0;0
189;418.047044;1.8;0
190;406.727031;0.9;0
191;423.87173;1.8;0
192;417.037723;1.9;0
193;403.431094;0.9;0
194;415.120795;0.0;0
195;416.457047;0.9;0
196;415.167753;1.8;0
197;420.523147;1.8;0
198;423.019007;0.9;0
199;419.182664;0.0;0
