Delegado;Tiempo de respuesta;Uso de CPU;Transacciones perdidas
1;581.458218;1.0;2
2;433.335673;5.1;2
3;407.835624;5.6;2
4;401.365425;2.0;2
5;406.397888;4.9;2
6;414.409131;4.7;2
7;388.457286;2.0;2
8;418.418067;0.0;2
9;402.523401;1.9;2
10;419.27855;0.0;2
11;412.449463;0.0;2
12;424.752695;0.9;2
13;405.340966;0.9;2
14;423.181867;0.9;2
15;430.291469;0.9;2
16;417.303681;0.9;2
17;392.832186;1.9;2
18;417.476048;0.9;2
19;410.722525;1.9;2
20;394.415854;0.0;2
21;428.589687;0.9;2
22;411.361214;0.9;2
23;407.216733;0.9;2
24;423.53829;0.9;2
25;408.757423;1.9;2
26;395.891946;1.0;2
27;418.230993;0.9;2
28;376.171589;0.0;2
29;399.333399;1.0;2
30;419.310886;0.0;2
31;408.029613;0.9;2
32;421.134622;0.9;2
33;403.482703;0.9;2
34;418.375768;0.9;2
35;419.106006;1.8;2
36;423.988946;0.9;2
37;400.800221;0.0;2
38;424.239856;1.8;2
39;403.543263;0.9;2
40;424.45645;0.9;2
41;406.597819;1.9;2
42;400.301393;0.0;2
43;421.18373;2.8;2
44;419.212388;0.0;2
45;417.77592;0.0;2
46;416.188967;1.8;2
47;417.618676;0.0;2
48;425.197531;0.9;2
49;422.040753;1.8;2
50;378.168663;0.0;2
51;419.190049;0.0;2
52;407.127296;0.0;2
53;412.064829;0.9;2
54;421.203837;1.9;2
55;399.226723;0.9;2
56;418.964403;0.0;2
57;431.027063;0.9;2
58;402.420253;0.0;2
59;429.229477;1.8;2
60;402.355771;0.0;2
61;416.394265;0.0;2
62;419.036435;0.0;2
63;413.345021;0.9;2
64;426.474526;0.9;2
65;399.210638;0.9;2
66;423.237956;0.0;2
67;418.337336;0.9;2
68;418.494167;0.0;2
69;419.109315;0.0;2
70;397.361877;0.9;2
71;407.966457;0.9;2
72;418.291992;1.9;2
73;410.273035;0.0;2
74;392.504744;1.9;2
75;394.447169;4.0;2
76;413.140412;0.0;2
77;415.209878;0.9;2
78;401.032577;0.0;2
79;390.143782;0.0;2
80;431.23221;0.0;2
81;419.320706;1.8;2
82;400.057286;0.0;2
83;423.022368;0.9;2
84;398.309948;0.9;2
85;406.077865;0.0;2
86;420.212711;0.9;2
87;406.355674;0.9;2
88;417.289144;0.0;2
89;401.296912;0.0;2
90;415.387607;0.9;2
91;400.596306;0.9;2
92;405.28574;0.0;2
93;388.166771;0.0;2
94;417.45481;0.0;2
95;417.151397;1.8;2
96;420.894837;0.9;2
97;417.105793;0.0;2
98;405.554068;1.9;2
99;402.206877;1.0;2
100;402.407623;4.9;2
101;422.237035;0.9;2
102;404.334027;0.9;2
103;422.737993;0.0;2
104;409.159969;0.9;2
105;422.245227;0.9;2
106;419.240815;0.9;2
107;410.502013;0.9;2
108;395.60486;0.9;2
109;420.726986;0.9;2
110;412.228503;0.9;2
111;407.262945;1.9;2
112;421.264525;0.0;2
113;401.040636;0.0;2
114;424.066881;0.9;2
115;400.336928;0.9;2
116;416.000701;0.0;2
117;400.284589;0.9;2
118;424.245899;0.9;2
119;405.159269;0.0;2
120;423.050472;0.0;2
121;413.07073;0.9;2
122;422.295095;0.9;2
123;407.258814;0.9;2
124;424.31568;0.0;2
125;422.200843;3.7;2
126;420.792752;0.9;2
127;428.225054;0.0;2
128;422.188539;1.8;2
129;395.660837;0.0;2
130;413.231668;0.0;2
131;419.963383;0.9;2
132;399.614157;0.0;2
133;404.058711;0.0;2
134;408.11788;0.9;2
135;419.921055;0.9;2
136;404.480598;0.9;2
137;414.01203;0.0;2
138;415.310483;0.0;2
139;404.985971;0.0;2
140;411.007256;0.0;2
141;399.139958;0.9;2
142;423.072841;0.9;2
143;421.28114;4.6;2
144;401.990331;0.0;2
145;401.234002;0.0;2
146;408.204045;0.9;2
147;411.477959;0.0;2
148;436.805293;0.0;2
149;416.223953;0.9;2
150;387.173708;2.0;2
151;425.370018;0.9;2
152;399.285584;0.0;2
153;399.128711;1.0;2
154;411.454598;0.0;2
155;396.28893;0.9;2
156;399.387333;0.9;2
157;412.12233;1.9;2
158;400.150639;2.0;2
159;383.150543;1.0;2
160;398.762021;0.0;2
161;413.672707;0.9;2
162;404.153447;0.0;2
163;421.383865;0.9;2
164;416.0904;0.0;2
165;405.156754;0.9;2
166;411.008727;1.9;2
167;399.195699;0.0;2
168;420.071022;1.9;2
169;400.028994;0.0;2
170;417.38699;1.9;2
171;393.010928;0.9;2
172;423.007592;0.0;2
173;405.870074;0.9;2
174;421.421227;2.8;2
175;401.014967;3.9;2
176;394.042982;1.0;2
177;407.003167;0.0;2
178;422.147488;0.0;2
179;417.020994;0.9;2
180;412.162055;0.0;2
181;420.350666;2.8;2
182;425.422825;0.0;2
183;399.517208;0.9;2
184;417.00907;0.0;2
185;423.047567;0.9;2
186;406.219277;0.9;2
187;417.118315;0.0;2
188;419.418409;0.0;2
189;382.70982;1.0;2
190;404.905761;2.0;2
191;417.266803;1.9;2
192;421.88041;0.9;2
193;406.106426;0.9;2
194;405.057696;0.9;2
195;417.182633;0.0;2
196;422.963581;1.8;2
197;395.22784;0.9;2
198;418.099822;0.0;2
199;400.951627;0.0;2
200;398.987912;0.0;2
