Delegado;Tiempo de respuesta;Uso de CPU;Transacciones perdidas
0;572,172154;2,0;0
1;452,740484;4,6;0
2;442,250606;7,1;0
3;434,933766;3,6;0
4;422,608744;3,7;0
5;431,08221;0,9;0
6;416,793536;0,9;0
7;436,325185;0,0;0
8;415,118294;0,0;0
9;437,049976;1,8;0
10;435,254697;0,0;0
11;436,006452;1,8;0
12;437,247665;0,0;0
13;440,414868;0,9;0
14;440,155232;2,7;0
15;427,96295;0,9;0
16;435,943723;3,7;0
17;438,447372;0,9;0
18;430,111571;3,6;0
19;426,406098;1,8;0
20;435,765007;0,0;0
21;419,315589;0,0;0
22;437,296662;0,0;0
23;441,235607;0,0;0
24;435,598772;0,9;0
25;430,436857;1,8;0
26;437,498177;0,0;0
27;418,299982;0,0;0
28;436,532709;0,9;0
29;436,208627;0,0;0
30;437,697825;0,9;0
31;425,47048;4,5;0
32;411,267457;0,9;0
33;414,019419;0,0;0
34;436,998671;0,9;0
35;416,495258;1,8;0
36;413,173157;0,0;0
37;412,236196;0,9;0
38;435,77621;1,8;0
39;418,133005;0,9;0
40;423,714155;0,9;0
41;435,871914;0,0;0
42;439,768703;0,0;0
43;435,545575;1,8;0
44;435,137438;0,0;0
45;452,176245;0,0;0
46;399,166667;0,9;0
47;439,105441;0,0;0
48;422,902409;0,9;0
49;416,178008;0,9;0
50;437,644238;0,0;0
51;437,164083;0,0;0
52;434,644389;0,9;0
53;413,19753;0,9;0
54;437,140738;0,9;0
55;449,662881;1,7;0
56;434,061067;0,0;0
57;414,606746;0,9;0
58;440,116946;0,0;0
59;431,048682;0,0;0
60;430,377406;0,9;0
61;435,884141;0,9;0
62;437,209653;0,0;0
63;438,258256;1,8;0
64;428,086025;1,8;0
65;434,273615;0,0;0
66;416,419802;0,0;0
67;428,900886;0,9;0
68;406,099162;0,0;0
69;436,141536;0,0;0
70;441,901254;1,7;0
71;436,33675;0,9;0
72;416,127548;0,0;0
73;423,088656;0,9;0
74;435,200973;0,0;0
75;414,405813;0,0;0
76;438,071731;0,9;0
77;432,044204;0,0;0
78;412,063843;0,9;0
79;429,072336;1,8;0
80;429,34948;0,9;0
81;413,288194;0,9;0
82;430,614934;0,0;0
83;438,343625;0,0;0
84;419,371464;0,9;0
85;445,124397;0,9;0
86;438,210535;1,7;0
87;434,478962;0,0;0
88;438,229169;0,0;0
89;456,22421;0,0;0
90;436,291333;0,0;0
91;439,248633;0,8;0
92;391,238143;0,9;0
93;441,221096;0,0;0
94;437,121662;0,0;0
95;440,50678;0,0;0
96;437,413878;0,0;0
97;423,465065;0,9;0
98;430,239331;0,9;0
99;430,512794;3,6;0
100;446,129789;0,0;0
101;431,452349;0,9;0
102;440,296066;0,0;0
103;415,136384;0,9;0
104;427,338375;0,0;0
105;433,048157;0,9;0
106;417,11075;1,8;0
107;413,008313;0,0;0
108;401,352713;0,0;0
109;437,74012;0,9;0
110;412,310045;0,9;0
111;434,071555;0,9;0
112;438,025745;0,0;0
113;429,117294;0,9;0
114;435,943778;0,9;0
115;420,382837;0,0;0
116;436,129412;0,9;0
117;414,047048;0,9;0
118;437,060988;0,0;0
119;436,683143;1,8;0
120;435,354704;0,0;0
121;430,099316;0,9;0
122;428,196056;1,8;0
123;437,058166;0,0;0
