Delegado;Tiempo de respuesta;Uso de CPU;Transacciones perdidas
0;508.931924;0.0;0
1;520.860171;1.2;0
2;399.72266;9.4;0
3;487.338028;0.0;0
4;404.674957;7.8;0
5;420.471773;6.2;0
6;432.545349;6.5;0
7;432.591778;0.0;0
8;422.352333;4.3;0
9;395.620804;0.0;0
10;422.724736;4.2;0
11;425.719528;0.0;0
12;407.19298;1.0;0
13;399.335454;14.2;0
14;423.574341;2.0;0
15;429.190201;0.0;0
16;410.378035;1.0;0
17;406.28045;0.0;0
18;411.892896;2.0;0
19;412.320379;0.0;0
20;428.91656;1.0;0
21;423.302841;0.0;0
23;400.353391;0.0;0
22;423.455015;0.9;0
24;399.474027;1.0;0
25;398.350937;0.0;0
26;407.118693;1.0;0
27;429.255476;22.2;0
28;429.441665;1.0;0
29;404.52876;0.0;0
30;404.720696;1.0;0
31;425.437403;0.0;0
32;415.173039;1.0;0
33;422.584067;0.0;0
34;407.150505;1.0;0
35;417.39832;0.0;0
36;431.209077;1.0;0
37;430.301762;7.6;0
38;412.51391;2.1;0
39;413.70715;0.0;0
40;430.212334;2.1;0
41;400.971209;0.0;0
42;405.714988;2.0;0
43;421.655087;12.5;0
44;421.139401;0.9;0
45;407.126645;10.0;0
46;407.308577;1.0;0
47;396.220525;0.0;0
48;416.106409;2.0;0
49;405.398245;0.0;0
50;411.564152;2.8;0
51;412.962159;0.0;0
52;400.470142;1.0;0
53;423.431032;0.0;0
54;415.783097;2.0;0
55;411.38995;0.0;0
56;407.56231;0.0;0
57;402.767472;0.0;0
59;400.657807;4.9;0
58;451.422713;0.0;0
61;386.422853;1.0;0
60;422.453706;0.0;0
62;391.314012;1.0;0
63;406.469009;0.0;0
64;430.733144;0.0;0
65;400.180158;0.0;0
66;417.78652;0.9;0
67;429.827515;0.0;0
68;399.092279;1.0;0
69;428.253797;12.5;0
70;423.343143;0.0;0
71;396.320725;20.0;0
72;400.237653;0.0;0
73;418.047476;0.0;0
74;406.008233;0.0;0
75;408.024372;12.5;0
76;406.288262;1.0;0
77;420.669163;9.0;0
78;429.026434;1.0;0
