Delegado;Tiempo de respuesta;Uso de CPU;Transacciones perdidas
0;595.845816;0.0;0
1;613.728751;1.1;0
3;404.870147;4.3;0
2;424.893029;0.0;0
4;401.583538;8.0;0
5;406.519996;100.0;0
6;414.109632;4.1;0
7;407.387118;0.0;0
8;402.666513;9.0;0
9;424.580364;12.5;0
10;419.243974;1.0;0
11;411.797241;0.0;0
12;416.762651;2.0;0
13;408.504378;0.0;0
15;397.391343;1.9;0
14;422.815689;0.0;0
16;417.435269;2.8;0
17;418.216422;0.0;0
18;401.51252;1.0;0
19;412.446965;0.0;0
20;418.157761;2.9;0
21;412.331762;0.0;0
22;424.121175;1.9;0
23;415.482142;0.0;0
24;417.350282;0.0;0
25;418.443146;12.5;0
26;425.077453;0.0;0
27;425.584466;0.0;0
28;416.427188;2.2;0
29;398.943084;0.0;0
30;406.515434;1.1;0
31;388.528589;0.0;0
32;421.398482;2.0;0
33;399.319879;50.0;0
34;401.758401;1.0;0
35;404.655927;0.0;0
36;424.120751;0.9;0
37;416.515236;33.3;0
38;406.436496;0.0;0
39;418.915353;0.0;0
40;405.389104;3.0;0
41;429.545131;16.6;0
42;401.779904;0.0;0
43;401.459624;7.1;0
44;415.353427;0.0;0
45;419.167722;0.0;0
46;411.223181;1.1;0
47;393.29503;9.0;0
48;417.936828;3.1;0
49;395.311036;0.0;0
50;400.220422;2.0;0
51;418.117058;14.2;0
52;407.134702;1.0;0
53;399.14884;0.0;0
54;399.13471;1.0;0
55;417.293168;10.0;0
56;402.289007;1.0;0
57;418.139609;7.1;0
58;424.16157;0.0;0
59;422.603852;0.0;0
60;418.426361;1.0;0
61;421.908662;0.0;0
62;402.277596;2.2;0
63;401.08885;0.0;0
65;404.654664;0.9;0
64;565.397641;16.6;0
66;428.133295;0.0;0
67;412.078337;16.6;0
68;412.068151;0.0;0
69;417.043112;0.0;0
70;429.560017;1.9;0
71;422.481008;0.0;0
72;400.254693;2.0;0
73;406.17829;0.0;0
74;405.951442;1.0;0
75;389.318106;40.0;0
76;417.091809;0.0;0
77;424.110425;0.0;0
78;404.402611;0.0;0
79;416.341009;0.0;0
80;418.044192;1.0;0
81;404.129201;14.2;0
82;395.171161;1.0;0
83;416.47391;0.0;0
84;413.954154;2.1;0
85;399.345753;25.0;0
86;424.221402;1.0;0
87;418.306672;0.0;0
88;410.53796;1.0;0
89;419.547594;0.0;0
90;405.221232;0.0;0
91;402.392393;0.0;0
93;404.274811;0.0;0
92;424.259547;1.0;0
94;401.299514;2.8;0
95;419.52141;0.0;0
96;397.346505;5.8;0
97;402.728892;0.0;0
99;421.04842;0.0;0
98;418.598822;2.5;0
100;416.967816;0.0;0
101;407.252767;1.8;0
102;402.222962;0.0;0
103;413.895615;0.0;0
104;430.080593;1.7;0
105;404.053983;0.0;0
107;412.020085;0.0;0
106;415.001883;0.0;0
109;397.384982;0.9;0
108;419.133824;0.0;0
110;416.083649;1.0;0
111;417.096592;0.0;0
112;424.172018;0.9;0
113;419.149401;0.0;0
114;406.067357;1.0;0
115;404.062086;0.0;0
116;422.296963;1.9;0
117;413.288071;0.0;0
118;398.263902;1.0;0
119;416.295576;0.0;0
120;411.128407;2.0;0
121;397.039804;33.3;0
122;411.347445;2.9;0
123;423.411025;0.0;0
124;400.288174;1.0;0
125;412.494957;0.0;0
126;418.903406;0.0;0
127;423.288275;0.0;0
128;422.087175;1.0;0
129;432.75198;0.0;0
130;423.223882;3.1;0
131;405.236099;0.0;0
132;428.075326;0.0;0
133;414.068955;0.0;0
134;405.292092;2.0;0
135;411.935164;0.0;0
136;423.337859;4.0;0
137;403.901719;0.0;0
138;404.977307;0.0;0
139;429.989748;0.0;0
140;410.222417;0.0;0
141;398.27942;0.0;0
142;424.999425;0.0;0
143;424.026567;0.0;0
144;396.177847;0.0;0
145;424.260221;0.0;0
146;407.906273;1.0;0
147;418.533496;7.1;0
148;422.151434;0.0;0
149;400.276622;0.0;0
150;418.3051;2.1;0
151;418.270823;0.0;0
152;394.987318;2.1;0
153;403.002143;0.0;0
154;412.257316;1.1;0
155;424.059929;20.0;0
156;396.044412;1.1;0
157;422.082383;0.0;0
158;408.924194;1.2;0
159;434.461835;0.0;0
160;425.019529;0.0;0
161;418.217981;3.5;0
162;398.048513;0.0;0
163;399.018336;3.7;0
164;411.382141;0.0;0
165;412.6187;0.0;0
166;417.950385;1.2;0
167;408.022546;0.0;0
168;425.108644;2.4;0
169;425.210543;0.0;0
170;418.155938;1.2;0
171;411.374663;4.1;0
172;397.938099;2.5;0
173;405.936649;8.6;0
174;393.825934;1.3;0
175;399.217798;0.0;0
176;382.036842;1.3;0
177;426.618203;2.9;0
178;428.662031;1.4;0
179;419.242663;2.8;0
180;421.234872;1.4;0
181;424.149927;2.7;0
182;398.417341;1.4;0
183;407.265589;0.0;0
184;402.965995;1.5;0
185;416.342406;2.5;0
186;408.97296;1.5;0
187;423.248195;0.0;0
188;419.162546;1.6;0
189;424.550732;2.2;0
190;414.319082;6.7;0
191;423.865261;0.0;0
192;399.188954;1.8;0
193;423.180261;1.9;0
194;400.027402;0.0;0
195;400.021792;1.8;0
196;399.20237;0.0;0
197;408.966096;3.5;0
198;397.22184;0.0;0
199;401.441328;0.0;0
