Delegado;Tiempo de respuesta;Uso de CPU;Transacciones perdidas
0;520.533611;1.1;0
1;422.888757;5.0;0
2;421.058845;1.9;0
3;458.123608;3.7;0
4;397.961642;4.0;0
5;405.17471;1.0;0
6;416.293368;2.8;0
7;399.65726;5.9;0
8;424.247348;0.9;0
9;403.352419;0.0;0
10;410.500897;0.9;0
11;419.049319;0.9;0
12;415.181669;0.0;0
13;397.317366;0.9;0
14;400.062206;2.0;0
15;425.62047;0.9;0
16;383.539299;2.0;0
17;386.633428;2.0;0
18;418.682004;0.0;0
19;417.527415;1.8;0
20;413.294031;0.0;0
21;392.647515;1.9;0
22;418.358325;0.0;0
23;414.324575;0.0;0
24;410.259282;2.8;0
25;401.626254;0.0;0
26;416.785672;0.0;0
27;419.30889;1.8;0
28;404.394652;2.8;0
29;403.68944;1.9;0
30;405.497981;2.9;0
31;425.205257;0.0;0
32;411.542811;0.0;0
33;422.484897;0.9;0
34;420.979983;0.9;0
35;381.175297;1.0;0
36;410.536786;0.9;0
37;400.26128;0.9;0
38;377.24979;1.0;0
39;407.568252;1.0;0
40;403.804941;0.0;0
41;412.459237;0.9;0
42;413.126378;0.0;0
43;393.59739;1.0;0
44;400.213567;0.9;0
45;428.810998;0.0;0
46;420.264125;0.9;0
47;426.029013;1.8;0
48;401.360319;1.9;0
49;401.279577;0.0;0
50;414.334469;0.0;0
51;419.460279;0.9;0
52;412.320738;0.0;0
53;408.410094;2.8;0
54;382.403698;2.0;0
55;413.268982;0.0;0
56;427.178472;0.0;0
57;419.46008;0.0;0
58;423.234047;0.9;0
59;416.434134;0.9;0
60;417.22881;0.0;0
61;398.849326;0.9;0
62;396.386616;1.0;0
63;403.319554;1.0;0
64;420.089693;0.9;0
65;416.113935;0.0;0
66;417.173353;0.9;0
67;407.211835;1.9;0
68;397.103954;0.9;0
69;402.55341;0.0;0
70;418.709508;0.9;0
71;416.277238;0.9;0
72;399.799786;0.9;0
73;419.443383;0.0;0
74;380.097246;0.0;0
75;387.630218;0.0;0
76;394.183157;1.0;0
77;403.768855;0.9;0
78;418.27187;0.0;0
79;419.121007;0.0;0
80;398.741411;0.9;0
81;408.138933;0.9;0
82;417.102202;0.9;0
83;422.43924;0.9;0
84;401.163251;0.0;0
85;412.798115;1.9;0
86;411.098804;1.9;0
87;401.828026;0.0;0
88;406.16529;1.9;0
89;404.719829;0.9;0
90;425.23799;1.9;0
91;407.174651;0.0;0
92;406.387256;0.0;0
93;422.173764;0.9;0
94;420.583512;0.0;0
95;407.405638;0.9;0
96;414.130693;0.9;0
97;406.109035;0.0;0
98;403.723762;3.9;0
99;398.38019;0.9;0
100;418.272232;0.9;0
101;417.329486;0.9;0
102;402.942078;0.9;0
103;421.130851;0.9;0
104;420.714267;0.9;0
105;416.214215;0.0;0
106;390.340274;1.0;0
107;422.162257;0.9;0
108;412.322244;0.9;0
109;417.208369;0.0;0
110;404.261669;0.9;0
111;407.258547;0.9;0
112;407.321063;0.9;0
113;416.348746;3.7;0
114;416.264378;0.9;0
115;395.832891;1.9;0
116;408.076282;0.0;0
117;426.85585;0.9;0
118;422.052694;0.9;0
119;400.871007;0.9;0
120;411.039706;0.0;0
121;407.35637;0.9;0
122;406.460917;0.9;0
123;382.281138;0.0;0
124;418.763954;1.9;0
125;399.960717;0.9;0
126;398.39356;1.0;0
127;433.247009;0.9;0
128;395.321224;0.9;0
129;401.339414;0.0;0
130;399.259853;1.0;0
131;405.29417;0.0;0
132;417.111256;0.0;0
133;384.133456;3.0;0
134;414.992373;0.0;0
135;404.9426;0.9;0
136;402.056449;0.0;0
137;400.02533;0.9;0
138;413.0234;0.0;0
139;404.291152;0.9;0
140;419.271377;0.9;0
141;416.987507;0.0;0
142;400.072913;0.0;0
143;419.243497;0.9;0
144;411.151236;0.0;0
145;400.652812;0.0;0
146;398.174926;0.9;0
147;422.845229;0.9;0
148;424.307154;0.9;0
149;420.358016;1.8;0
150;402.185875;0.0;0
151;401.260793;1.9;0
152;417.870992;0.9;0
153;428.797663;1.8;0
154;424.065337;0.9;0
155;401.204229;0.0;0
156;413.392266;1.9;0
157;399.010267;0.9;0
158;401.038412;0.0;0
159;383.482675;1.0;0
160;412.062458;0.0;0
161;405.051982;0.0;0
162;410.296656;0.0;0
163;406.051348;0.9;0
164;419.040946;1.8;0
165;401.013861;0.0;0
166;425.016119;0.0;0
167;392.879843;1.0;0
168;407.330405;0.9;0
169;423.487038;0.9;0
170;400.175859;1.9;0
171;405.252451;0.0;0
172;421.353187;0.0;0
173;399.175992;0.0;0
174;406.172283;1.9;0
175;423.041725;0.9;0
176;407.318798;0.0;0
177;418.785073;0.0;0
178;407.181161;2.8;0
179;396.431625;4.0;0
180;398.081145;1.9;0
181;422.325212;2.8;0
182;412.084231;0.0;0
183;416.485124;0.0;0
184;382.103467;1.0;0
185;398.225623;1.0;0
186;419.422397;0.9;0
187;420.190429;0.0;0
188;405.14164;0.9;0
189;420.111527;0.9;0
190;407.37455;0.9;0
191;406.085111;1.9;0
192;415.012345;0.9;0
193;388.999485;0.0;0
194;422.199753;0.9;0
195;391.949086;2.9;0
196;405.069252;1.9;0
197;401.210695;0.0;0
198;399.008012;0.0;0
199;400.219344;0.0;0
