Delegado;Tiempo de respuesta;Uso de CPU;Transacciones perdidas
0;540.185952;1.0;0
1;412.413661;4.2;0
2;415.938854;2.9;0
3;408.243342;2.9;0
4;418.744755;4.8;0
5;397.695226;1.0;0
6;422.359385;2.8;0
7;411.146989;2.8;0
8;415.562409;0.9;0
9;390.101499;0.0;0
10;425.562758;0.0;0
11;419.164181;1.8;0
12;387.306926;1.0;0
13;411.694793;0.9;0
14;400.866812;2.0;0
15;408.297803;0.9;0
16;417.618052;7.6;0
17;422.565142;0.9;0
18;403.586269;0.0;0
19;416.4774;0.9;0
20;424.555743;1.8;0
21;404.075939;1.9;0
22;399.38359;0.0;0
23;405.711738;0.9;0
24;410.246715;1.9;0
25;419.728741;0.0;0
26;401.358043;0.0;0
27;415.268612;1.9;0
28;424.439289;0.9;0
29;399.187553;0.0;0
30;417.193713;0.9;0
31;427.201623;0.9;0
32;380.331397;1.0;0
33;418.670071;0.9;0
34;406.279686;0.9;0
35;423.924441;0.9;0
36;414.440676;2.9;0
37;419.426718;0.9;0
38;421.315017;1.8;0
39;420.631596;0.9;0
40;424.565742;0.0;0
41;399.428074;0.0;0
42;421.552594;0.9;0
43;422.271861;0.9;0
44;425.265276;0.0;0
45;404.400678;0.9;0
46;424.471218;0.9;0
47;419.694964;0.0;0
48;421.464045;1.9;0
49;430.698474;0.9;0
50;401.342253;0.0;0
51;413.236379;0.9;0
52;416.872827;1.8;0
53;420.252041;0.0;0
54;419.425253;0.9;0
55;420.563487;1.9;0
56;419.33331;0.9;0
57;397.518948;0.0;0
58;418.349945;1.9;0
59;387.822027;0.0;0
60;400.485417;0.0;0
61;413.579053;0.0;0
62;418.905356;0.0;0
63;428.601269;1.8;0
64;422.119017;0.0;0
65;418.138241;0.0;0
66;412.873314;1.9;0
67;412.305641;0.9;0
68;412.029025;0.9;0
69;399.199554;0.0;0
70;408.847362;1.9;0
71;416.286993;0.9;0
72;399.275998;0.0;0
73;417.308616;0.9;0
74;400.384033;0.0;0
75;417.058927;0.0;0
76;419.336076;1.8;0
77;375.200531;0.0;0
78;399.149953;1.0;0
79;406.140593;0.0;0
80;416.172953;0.9;0
81;400.46085;0.9;0
82;417.223759;2.8;0
83;381.313259;0.0;0
84;380.109651;1.0;0
85;429.511506;0.9;0
86;405.18836;0.9;0
87;424.311624;0.0;0
88;419.089441;0.0;0
89;420.646377;0.0;0
90;416.469339;0.0;0
91;413.709066;1.8;0
92;424.170977;0.9;0
93;401.216803;0.0;0
94;412.334893;0.9;0
95;417.112088;0.0;0
96;407.15305;0.0;0
97;424.075552;0.9;0
98;422.263256;0.9;0
99;394.955935;3.8;0
100;399.118677;0.0;0
101;398.387382;1.9;0
102;408.305166;0.9;0
103;398.258912;0.0;0
104;408.293656;0.9;0
105;386.194332;1.0;0
106;401.736576;2.9;0
107;406.210359;0.0;0
108;406.272986;0.0;0
109;422.769782;1.8;0
110;403.305197;0.9;0
111;423.281994;0.0;0
112;421.200648;0.9;0
113;398.411153;0.9;0
114;422.175812;0.0;0
115;421.422391;0.9;0
116;421.050761;0.9;0
117;418.517966;0.9;0
118;409.686533;0.9;0
119;427.297236;0.0;0
120;382.603784;1.0;0
121;399.202114;1.0;0
122;418.389639;0.9;0
123;420.967046;1.8;0
124;404.464937;1.9;0
125;423.479005;0.9;0
126;417.083544;0.0;0
127;386.666561;0.0;0
128;415.24974;1.9;0
129;407.408214;0.0;0
130;406.592618;0.0;0
131;414.173267;0.9;0
132;400.078747;0.0;0
133;403.06633;0.0;0
134;423.021377;0.0;0
135;407.251898;1.9;0
136;422.463956;0.0;0
137;417.097046;2.8;0
138;382.963337;0.0;0
139;423.006664;0.0;0
140;405.083378;0.0;0
141;400.048852;0.0;0
142;417.451537;1.9;0
143;411.351606;0.9;0
144;404.242932;0.9;0
145;406.902655;0.0;0
146;412.186282;0.9;0
147;430.097407;0.9;0
148;418.187625;0.0;0
149;426.404626;2.8;0
150;399.30299;1.9;0
151;417.253293;0.0;0
152;404.306337;1.9;0
153;425.236395;0.0;0
154;380.090683;0.0;0
155;418.230454;0.0;0
156;417.07144;1.8;0
157;398.282503;0.9;0
158;403.189643;0.0;0
159;399.958864;0.9;0
160;383.097715;0.0;0
161;400.038827;1.0;0
162;415.556767;0.9;0
163;424.05403;0.0;0
164;393.042585;0.9;0
165;412.99556;0.0;0
166;388.671158;1.0;0
167;429.1649;0.9;0
168;428.951123;1.8;0
169;420.498585;0.9;0
170;402.185514;0.9;0
171;413.162436;0.9;0
172;405.664923;0.0;0
173;419.46349;0.9;0
174;426.057274;0.0;0
175;426.864922;0.9;0
176;418.236955;0.9;0
177;421.459818;1.8;0
178;406.992297;0.9;0
179;397.155294;1.9;0
180;416.038194;2.9;0
181;419.058265;0.9;0
182;422.235101;0.9;0
183;404.024767;0.0;0
184;424.353848;0.0;0
185;425.931539;0.0;0
186;419.257671;0.9;0
187;406.01373;0.0;0
188;425.973748;0.0;0
189;423.273484;1.8;0
190;411.427862;0.0;0
191;424.049057;2.7;0
192;396.16203;0.9;0
193;421.377595;1.9;0
194;409.774556;4.8;0
195;418.848341;0.9;0
196;419.374716;0.9;0
197;413.324691;1.8;0
198;412.177867;0.0;0
199;418.080495;0.0;0
