Delegado;Tiempo de respuesta;Uso de CPU;Transacciones perdidas
0;461.223625;1.1;0
1;484.197978;5.7;0
2;426.193321;1.9;0
3;422.265482;3.7;0
4;415.45665;1.9;0
5;401.567007;1.9;0
6;418.145478;3.8;0
7;434.345968;1.8;0
8;403.440701;4.9;0
9;418.916114;1.8;0
10;421.524286;0.0;0
11;419.561923;0.9;0
12;410.207196;0.9;0
13;409.780987;0.9;0
14;417.067163;0.9;0
15;397.046066;1.9;0
16;418.296339;0.9;0
17;403.381929;1.9;0
18;421.930402;1.9;0
19;421.740246;2.8;0
20;427.661466;1.8;0
21;407.163404;0.9;0
22;419.584368;0.0;0
23;401.409479;0.0;0
24;424.4785;0.0;0
25;423.317481;0.9;0
26;418.489195;0.0;0
27;399.759396;0.0;0
28;415.55787;0.9;0
29;395.364585;1.0;0
30;407.102669;1.9;0
31;419.403074;0.9;0
32;401.499163;0.0;0
33;416.443012;0.9;0
34;418.278631;0.9;0
35;417.691568;1.8;0
36;418.169304;0.0;0
37;418.350098;1.8;0
38;411.730498;0.9;0
39;421.221081;0.9;0
40;399.44772;0.0;0
41;405.882061;0.0;0
42;429.50422;1.8;0
43;392.202589;0.0;0
44;405.808009;0.9;0
45;399.37623;0.0;0
46;425.193573;0.9;0
47;424.684879;1.8;0
48;417.180452;1.9;0
49;417.409121;0.0;0
50;407.435524;1.9;0
51;406.317575;0.0;0
52;387.756325;1.0;0
53;419.074777;0.9;0
54;418.533101;0.9;0
55;422.41434;1.8;0
56;401.205991;0.0;0
57;405.097984;0.9;0
58;419.329128;0.9;0
59;424.4708;0.0;0
60;400.952193;1.9;0
61;412.207968;1.9;0
62;398.683258;0.0;0
63;422.574283;0.9;0
64;418.3527;0.9;0
65;412.261457;0.0;0
66;425.526798;0.9;0
67;410.169013;0.0;0
68;404.486234;0.9;0
69;416.172282;0.0;0
70;396.170845;1.0;0
71;407.073828;0.9;0
72;400.630083;0.0;0
73;400.101425;0.0;0
74;412.757582;0.9;0
75;405.332076;0.0;0
76;425.151821;0.0;0
77;416.352441;0.9;0
78;386.097689;1.0;0
79;411.156998;0.0;0
80;418.465664;0.9;0
81;405.287199;0.9;0
82;423.442685;0.9;0
83;401.793549;0.0;0
84;393.403129;0.0;0
85;419.695701;0.9;0
86;394.101066;0.9;0
87;382.083865;1.0;0
88;422.044666;0.9;0
89;423.396659;0.0;0
90;419.32975;1.8;0
91;413.431959;0.0;0
92;416.222068;0.9;0
93;425.264435;0.0;0
94;400.055151;1.9;0
95;421.557139;0.0;0
96;420.54702;1.8;0
97;421.335745;0.0;0
98;407.279658;0.9;0
99;376.028244;5.1;0
100;423.319648;0.0;0
101;423.342332;0.9;0
102;388.086228;1.0;0
103;398.143607;1.0;0
104;398.991186;0.0;0
105;423.491097;0.9;0
106;416.14515;1.8;0
107;421.488602;0.0;0
108;395.10911;1.9;0
109;413.291707;0.0;0
110;416.290978;0.9;0
111;414.436999;0.0;0
112;423.53314;1.8;0
113;419.254754;0.9;0
114;422.236277;0.9;0
115;427.424708;0.0;0
116;418.307654;0.9;0
117;417.19771;0.9;0
118;401.021963;0.9;0
119;414.032707;0.0;0
120;418.069911;0.0;0
121;399.305208;2.9;0
122;405.988364;0.9;0
123;416.282684;0.0;0
124;413.499241;0.9;0
125;424.983871;0.0;0
126;414.154278;0.0;0
127;424.155136;0.9;0
128;405.37913;0.9;0
129;418.082026;0.9;0
130;426.199059;0.0;0
131;416.083724;0.0;0
132;418.096851;0.0;0
133;419.53099;0.9;0
134;416.257237;0.0;0
135;410.213543;0.9;0
136;413.131969;0.0;0
137;411.015278;0.9;0
138;408.54715;0.9;0
139;417.023948;1.8;0
140;419.258836;0.9;0
141;417.021097;0.0;0
142;425.122693;1.8;0
143;395.110663;1.0;0
144;418.221319;0.9;0
145;413.581024;0.0;0
146;425.185681;1.8;0
147;411.198019;0.9;0
148;411.214979;0.9;0
149;399.183405;0.9;0
150;419.110275;0.9;0
151;417.726856;0.0;0
152;405.394756;2.8;0
153;411.197524;0.0;0
154;401.249801;0.0;0
155;399.010959;0.0;0
156;416.300579;0.9;0
157;422.051689;0.9;0
158;424.261791;0.0;0
159;421.433009;0.9;0
160;425.996747;2.8;0
161;400.997187;0.0;0
162;424.247972;0.0;0
163;400.531429;0.9;0
164;399.947974;0.0;0
165;424.953955;0.0;0
166;411.498136;0.9;0
167;431.188026;0.0;0
168;424.103709;2.7;0
169;417.736499;0.0;0
170;404.249279;0.9;0
171;415.116657;0.0;0
172;418.150569;0.0;0
173;417.426759;0.0;0
174;406.824411;0.9;0
175;423.146997;0.9;0
176;418.170298;0.0;0
177;402.154113;0.0;0
178;404.510798;0.9;0
179;400.091144;3.0;0
180;397.38085;0.0;0
181;401.203425;0.9;0
182;425.568643;0.9;0
183;400.956985;0.0;0
184;401.992925;0.9;0
185;400.997955;0.0;0
186;395.03263;0.9;0
187;414.141968;0.0;0
188;421.145564;0.9;0
189;410.440287;0.9;0
190;398.204297;1.0;0
191;416.664116;1.9;0
192;392.568433;0.0;0
193;417.098315;0.0;0
194;397.965105;0.0;0
195;395.949805;2.0;0
196;406.245548;0.0;0
197;415.995152;0.0;0
198;406.959303;0.9;0
199;424.124716;0.0;0
