Delegado;Tiempo de respuesta;Uso de CPU;Transacciones perdidas
254;439.422109;0.0;0
255;441.976193;0.8;0
256;436.133042;0.0;0
257;436.576315;0.0;0
258;437.088493;0.8;0
259;435.912334;0.9;0
260;435.710253;0.0;0
261;434.173921;0.8;0
262;434.950383;0.9;0
263;435.929844;0.0;0
264;436.564535;0.0;0
265;418.65657;1.8;0
266;436.122513;0.0;0
267;437.033644;0.0;0
268;435.92541;0.0;0
269;424.939556;0.0;0
270;412.899297;0.0;0
271;435.122886;0.9;0
272;435.951677;0.0;0
273;436.821009;0.0;0
274;432.084282;1.8;0
275;442.953886;0.9;0
276;434.251879;0.9;0
277;436.927279;0.0;0
278;434.042606;0.0;0
279;433.971145;0.9;0
280;423.17268;0.9;0
281;431.247895;0.9;0
282;419.02389;0.0;0
283;416.965218;0.9;0
284;434.111513;0.9;0
285;430.995076;0.9;0
286;428.29069;1.8;0
287;435.039203;0.9;0
288;434.046593;0.0;0
289;413.204608;0.0;0
290;435.819089;0.0;0
291;414.92494;0.0;0
292;436.85839;0.9;0
293;419.193231;0.0;0
294;425.014907;0.9;0
295;434.922314;0.9;0
296;433.910419;0.9;0
297;436.886135;0.0;0
298;439.542311;0.0;0
299;413.020861;0.0;0
300;437.041997;0.0;0
301;436.922118;0.9;0
302;438.624764;0.9;0
303;437.193535;0.0;0
304;417.902176;0.0;0
305;429.883328;0.9;0
306;438.869893;0.0;0
307;434.922845;0.0;0
308;429.196195;0.9;0
309;436.889409;0.0;0
310;430.903461;0.9;0
311;411.951914;0.0;0
312;431.922141;0.0;0
313;421.168232;0.9;0
314;433.859993;0.9;0
315;435.849521;0.9;0
316;435.935582;0.9;0
317;417.118157;0.0;0
318;434.164874;0.0;0
319;434.962818;0.9;0
320;436.921789;0.0;0
321;415.878789;0.0;0
322;427.751343;0.0;0
323;435.829862;1.8;0
324;430.07202;0.9;0
325;435.890027;0.9;0
326;436.323426;0.0;0
327;411.858058;0.9;0
328;434.262683;0.0;0
329;437.883594;0.0;0
330;436.410833;0.9;0
331;433.898985;0.9;0
332;424.066668;1.8;0
333;435.113785;0.0;0
334;428.850747;0.0;0
335;426.072169;0.9;0
336;432.959597;0.9;0
337;428.144337;0.9;0
338;417.857206;0.9;0
339;703.974444;0.0;0
340;428.35566;1.8;0
341;417.898482;0.0;0
342;435.885793;0.0;0
343;435.654622;0.9;0
344;437.693736;0.0;0
345;434.27033;0.0;0
346;437.910775;0.0;0
347;434.89132;0.9;0
348;415.856961;0.9;0
349;435.385453;0.9;0
350;411.246462;0.9;0
351;442.049984;0.0;0
352;435.857501;1.8;0
353;429.053004;1.8;0
354;435.822653;0.0;0
355;416.122012;0.0;0
356;417.993909;0.0;0
357;435.777143;1.8;0
358;423.863376;0.9;0
359;429.92086;0.0;0
360;414.054401;0.0;0
361;412.066621;0.0;0
362;416.219762;0.0;0
363;435.813088;0.9;0
364;438.670007;0.0;0
365;437.099838;0.0;0
366;414.868003;0.9;0
367;441.115413;0.0;0
368;405.9415;0.9;0
369;416.895169;0.9;0
370;411.908317;0.0;0
371;429.623826;0.0;0
372;425.070175;0.0;0
373;434.89737;0.0;0
374;416.014337;0.9;0
375;431.845742;0.9;0
376;437.848245;0.9;0
377;411.307486;0.0;0
378;433.814926;0.9;0
379;419.925196;0.9;0
380;429.829124;0.0;0
381;435.059109;0.9;0
382;416.347935;1.8;0
383;419.765153;0.9;0
384;434.920669;2.7;0
385;434.107668;0.0;0
386;411.973845;0.0;0
387;435.131101;0.0;0
388;441.839077;0.0;0
389;434.098423;0.9;0
390;429.70621;0.0;0
391;434.818082;0.9;0
392;430.307105;0.0;0
393;433.856672;0.0;0
394;427.838986;0.9;0
395;438.89721;0.0;0
396;433.857967;0.0;0
397;436.101241;0.9;0
398;417.802374;0.0;0
399;436.862558;0.0;0
