Delegado;Tiempo de respuesta;Uso de CPU;Transacciones perdidas
0;587.558305;1.7;0
1;447.793244;4.8;0
2;449.639858;3.6;0
3;440.987167;4.5;0
4;437.870544;2.7;0
5;436.700206;2.7;0
6;439.54384;0.9;0
7;439.096014;1.7;0
8;436.78937;0.9;0
9;437.890045;0.0;0
10;438.697379;0.0;0
11;434.117242;3.5;0
12;411.530692;0.9;0
13;414.311356;4.7;0
14;441.234954;0.0;0
15;438.143548;0.8;0
16;437.196996;0.0;0
17;433.906768;4.5;0
18;439.481657;1.8;0
19;442.327442;0.0;0
20;435.923624;0.0;0
21;438.696571;1.8;0
22;435.153431;0.9;0
23;430.225928;0.0;0
24;437.003679;0.9;0
25;424.428148;0.0;0
26;418.294927;0.0;0
27;443.031869;0.9;0
28;403.746228;0.9;0
29;416.159395;0.0;0
30;434.202738;1.8;0
31;433.860958;0.9;0
32;430.329181;0.9;0
33;433.451458;3.6;0
34;439.072302;0.9;0
35;437.064637;0.9;0
36;424.236069;1.8;0
37;435.244849;0.9;0
38;416.831549;0.9;0
39;438.764343;1.8;0
40;410.283334;0.0;0
41;436.603944;0.9;0
42;423.173429;0.9;0
43;417.237819;1.8;0
44;439.178929;0.0;0
45;418.389046;0.9;0
46;432.582371;0.9;0
47;428.007318;0.9;0
48;438.351121;1.8;0
49;412.00737;0.0;0
50;435.157241;0.9;0
51;417.26125;0.0;0
52;435.325167;0.0;0
53;438.942329;0.9;0
54;436.447432;0.9;0
55;429.167797;0.0;0
56;444.785621;1.8;0
57;436.297489;0.9;0
58;441.130313;1.7;0
59;413.548307;0.0;0
60;437.148439;0.0;0
61;426.604552;0.0;0
62;413.365504;0.0;0
63;440.597245;1.8;0
64;437.080897;0.0;0
65;435.059753;0.0;0
66;437.072013;0.0;0
67;434.747806;1.7;0
68;417.1098;0.9;0
69;431.044927;0.0;0
70;444.198589;1.8;0
71;435.010563;0.9;0
72;417.398671;0.0;0
73;425.080388;0.9;0
74;442.313613;0.9;0
75;431.487177;0.0;0
76;436.105884;0.9;0
77;412.987941;0.0;0
78;436.098138;0.9;0
79;432.338579;0.9;0
80;436.088593;0.0;0
81;434.088958;0.9;0
82;436.314631;0.9;0
83;430.109925;2.6;0
84;416.385876;0.0;0
85;442.550787;1.8;0
86;419.057276;0.0;0
87;435.241285;0.9;0
88;436.160052;0.9;0
89;429.368008;0.0;0
90;425.377948;0.0;0
91;434.996576;0.0;0
92;421.265756;0.0;0
93;434.267183;0.9;0
94;436.564939;0.0;0
95;433.378967;1.8;0
96;435.324894;0.0;0
97;433.42661;0.8;0
98;436.123626;0.0;0
99;430.112299;3.6;0
100;424.176393;0.0;0
101;437.293344;0.0;0
102;435.098789;0.9;0
103;428.450445;0.9;0
104;437.199543;0.9;0
105;437.320779;0.9;0
106;419.624538;0.9;0
107;437.086287;0.0;0
108;441.345322;0.0;0
109;436.573583;0.0;0
110;411.013997;0.0;0
111;437.050132;1.8;0
112;437.156086;0.0;0
113;429.387147;0.0;0
114;434.090039;0.9;0
115;415.078198;0.0;0
116;435.748346;3.6;0
117;424.05103;0.0;0
118;418.356618;0.0;0
119;436.750151;1.8;0
120;435.00172;0.0;0
121;415.903053;0.9;0
122;417.340747;0.0;0
123;437.970307;0.9;0
124;433.232349;0.9;0
125;418.818876;0.9;0
126;418.21342;0.0;0
127;434.906974;0.9;0
128;440.837272;0.0;0
129;439.076444;0.9;0
130;441.458666;0.9;0
131;436.960461;0.9;0
132;435.009461;0.9;0
133;423.007331;0.9;0
134;431.013541;0.0;0
135;440.748697;1.7;0
136;411.933251;0.0;0
137;436.173909;0.0;0
138;433.993896;0.9;0
139;430.99255;0.0;0
140;435.25388;0.0;0
141;427.747579;0.0;0
142;436.107061;0.9;0
143;420.000447;0.0;0
144;435.10281;0.9;0
145;438.029224;0.0;0
146;424.094208;0.0;0
147;438.964139;0.9;0
148;433.111782;0.9;0
149;437.071564;0.9;0
150;424.401444;0.0;0
151;438.211866;0.0;0
152;435.035763;0.0;0
153;422.947717;0.9;0
154;436.015246;1.8;0
155;434.255849;0.9;0
156;433.017767;0.9;0
157;436.084104;0.0;0
158;430.946354;0.9;0
159;435.011027;0.0;0
160;434.234136;0.0;0
161;434.033784;1.8;0
162;435.012177;0.0;0
163;435.994986;0.0;0
164;436.075304;0.0;0
165;435.21345;0.9;0
166;415.428842;0.0;0
167;441.231059;0.9;0
168;428.131898;4.5;0
169;429.087561;0.9;0
170;430.394463;1.8;0
171;439.305128;0.0;0
172;436.959782;0.9;0
173;421.974178;0.0;0
174;435.026522;0.0;0
175;424.27444;1.8;0
176;430.045037;0.9;0
177;427.920037;0.0;0
178;428.95812;0.9;0
179;438.252756;0.0;0
180;438.044554;0.0;0
181;436.915982;0.9;0
182;433.944414;0.0;0
183;434.968366;0.0;0
184;415.258759;0.9;0
185;436.039259;0.9;0
186;438.57548;0.0;0
187;433.253927;1.7;0
188;413.130388;0.9;0
189;442.827018;0.9;0
190;413.049997;0.0;0
191;434.247834;1.8;0
192;435.250047;0.9;0
193;447.982127;0.8;0
194;436.28465;0.9;0
195;435.299064;0.9;0
196;434.009673;0.9;0
197;423.177061;0.9;0
198;435.135254;0.0;0
199;432.31702;0.9;0
200;429.217027;0.0;0
201;411.505833;0.0;0
202;435.102584;0.9;0
203;438.139594;0.0;0
204;426.330599;2.7;0
205;440.418842;0.9;0
206;415.90079;0.9;0
207;418.63932;1.9;0
208;427.951709;1.8;0
209;433.262378;0.0;0
210;435.976174;0.0;0
211;435.930354;0.0;0
212;429.83953;0.9;0
213;434.909557;0.9;0
214;436.207696;0.0;0
215;434.941738;0.9;0
216;433.91729;0.9;0
217;436.871512;0.0;0
218;420.848873;0.9;0
219;431.252807;0.9;0
220;417.00042;0.0;0
221;433.935403;0.0;0
222;431.971409;0.9;0
223;441.635037;1.8;0
224;412.221648;0.9;0
225;435.093139;0.9;0
226;411.996054;0.0;0
227;434.168257;0.9;0
228;411.064;0.0;0
229;431.287108;0.9;0
230;437.054964;0.0;0
231;435.37988;0.0;0
232;437.29071;0.0;0
233;437.132518;0.0;0
234;422.236054;2.7;0
235;435.919927;0.0;0
236;435.981327;0.0;0
237;431.899536;0.0;0
238;433.888974;1.8;0
239;446.319356;0.8;0
240;437.13176;0.0;0
241;439.951807;0.0;0
242;417.17294;0.9;0
243;417.071671;0.0;0
244;435.397087;1.8;0
245;410.995464;0.0;0
246;436.315486;0.0;0
247;434.026957;0.9;0
248;434.96753;0.0;0
249;438.226669;1.7;0
250;436.217972;0.0;0
251;435.036583;0.0;0
252;441.90386;0.9;0
253;433.968183;2.7;0
254;436.258447;0.8;0
255;436.545229;0.9;0
256;428.000521;0.0;0
257;429.899639;0.9;0
258;436.823734;0.0;0
259;418.00821;3.7;0
260;424.94854;0.0;0
261;436.235624;0.9;0
262;404.90555;0.0;0
263;418.239886;0.9;0
264;433.876634;0.9;0
265;437.113988;0.0;0
266;435.259455;0.0;0
267;438.83632;0.0;0
268;435.072343;0.0;0
269;435.847733;0.0;0
270;410.865859;1.8;0
271;434.048398;0.0;0
272;431.02411;1.8;0
273;436.715962;0.9;0
